auto_participant_id,participant_id,participant_age,participant_gender,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,blueprint_id,check_times,responses,start_time,end_time,stimulus_on,stimulus_off,response_enabled_time,response_time,response_answer,answer_index,response_correct,trial_task_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,37,157881,0.0-37.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,154942.58,"[155200.17999998527,155450.30500000576,155699.29000001866,155947.13499996578,156196.14000001457,156445.42000000365]",156602.68,157918.485,0,1,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,324,1112428,0.0-324.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1108604.915,"[1108867.1350000077,1109114.8600000015,1109362.7749999869,1109610.719999997,1109859.3950000068,1110107.2249999852]",1110267.13,1112464.585,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,290,1005412,0.0-290.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,999474.075,"[999982.1800000063,1000481.8250000098,1000981.3950000098,1001477.9150000104,1001977.6050000073,1002477.1400000027]",1002633.6,1004240.125,2,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,39,163639,0.0-39.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,160700.975,"[160956.77499996964,161206.02499996312,161456.15499996347,161705.03499999177,161954.41999996547,162203.79499997944]",162359.66,163930.42,2,0,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,326,1117729,0.0-326.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1113899.385,"[1114160.3250000044,1114407.6599999971,1114655.9899999993,1114909.175000008,1115156.959999993,1115404.3149999925]",1115565.24,1118190.695,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-info-card,291,1009417,0.0-291.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,1005637.31,1009639.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,41,169245,0.0-41.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,166306.95,"[166564.1900000046,166812.85499996739,167061.75499997335,167311.8999999715,167560.8999999822,167810.88000000454]",167966.59,169946.48,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,328,1123304,0.0-328.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1119480.23,"[1119741.719999991,1119989.5599999873,1120237.4100000015,1120485.164999991,1120734.5199999982,1120982.4199999857]",1121142.385,1123808.49,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,292,1014081,0.0-292.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1009643.46,"[1009901.1800000007,1010149.3450000125,1010399.6550000011,1010646.1350000027,1010896.0200000001,1011149.2850000068]",1011300.595,1013311.195,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,43,174691,0.0-43.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,171752.33,"[172008.909999975,172258.2950000069,172507.71999999415,172756.60999998217,173005.30999997864,173254.5950000058]",173411.66,175756.38,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-info-card,329,1127311,0.0-329.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,1124155.97,1128160.045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,294,1019429,0.0-294.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1014993.11,"[1015247.6400000014,1015497.2450000059,1015750.6900000008,1016000.1550000015,1016249.6350000001,1016495.3400000086]",1016648.085,1019354.925,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,45,179968,0.0-45.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,177027.185,"[177283.33000000566,177533.50000001956,177783.34500000346,178032.03000000212,178280.45500000007,178529.41000001738]",178689.08,180497.755,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,330,1133490,0.0-330.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1128163.395,"[1128671.8600000022,1129168.249999988,1129671.9950000115,1130168.4949999908,1130672.3000000056,1131168.795000005]",1131328.765,1133610.265,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,296,1024313,0.0-296.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1019871.285,"[1020125.0500000024,1020377.1900000138,1020628.8400000049,1020877.2600000084,1021127.5050000113,1021373.9500000083]",1021531.51,1023882.83,2,0,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,47,185183,0.0-47.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,182245.045,"[182501.50000001304,182751.1349999695,183000.45499997213,183249.25499997335,183499.0949999774,183748.14999999944]",183903.955,185571.96,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,298,1029149,0.0-298.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1024714.285,"[1024971.7350000137,1025219.4600000075,1025469.7100000049,1025721.5450000076,1025971.1900000111,1026218.0150000058]",1026369.4,1028887.585,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,332,1139956,0.0-332.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1134635.65,"[1135145.669999998,1135641.340000002,1136145.9599999944,1136641.6850000096,1137146.1849999905,1137641.9499999902]",1137794.735,1139715.42,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,49,190826,0.0-49.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,187888.46,"[188145.78999998048,188393.70499999495,188643.60999997007,188893.28000001842,189141.72499999404,189390.68999997107]",189547.1,190785.97,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,300,1034432,0.0-300.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1029993.125,"[1030247.475000011,1030496.6450000065,1030747.3500000051,1030996.3400000124,1031246.3550000102,1031496.4450000116]",1031652.47,NULL,NULL,1,NULL,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,334,1146925,0.0-334.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1141596.945,"[1142107.2949999943,1142602.9649999982,1143107.560000004,1143603.1999999832,1144107.8299999936,1144603.4999999974]",1144764.295,1146501.6,2,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,51,195935,0.0-51.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,192997.08,"[193252.89999996312,193502.3349999683,193752.96000001254,194001.82499998482,194250.72999997064,194499.43500000518]",194656.75,196750.195,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,302,1039216,0.0-302.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1034776.88,"[1035036.465000012,1035281.8700000062,1035530.700000003,1035779.5050000132,1036029.6350000135,1036279.3300000048]",1036435.5,1038148.55,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-info-card,52,199940,0.0-52.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,197661.935,201664.145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,336,1153287,0.0-336.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1147973.575,"[1148484.5250000071,1148980.9149999928,1149476.079999993,1149981.224999996,1150476.885000011,1150981.5700000036]",1151133.395,1153422.77,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,304,1044619,0.0-304.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1040174.905,"[1040429.1150000063,1040679.3400000024,1040932.7000000048,1041181.9550000073,1041427.8750000085,1041677.5700000144]",1041834.46,1044176.86,2,0,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,53,206106,0.0-53.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,201667.005,"[202174.2099999683,202672.75500000687,203172.5049999659,203671.75500001758,204171.49999999674,204669.2000000039]",204826.22,205811.83,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,306,1049652,0.0-306.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1045209.445,"[1045468.1800000108,1045717.6850000105,1045966.1400000041,1046211.650000012,1046466.0700000095,1046713.1500000105]",1046867.65,1048984.015,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,338,1160424,0.0-338.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1155096.5,"[1155605.8900000062,1156110.3850000072,1156606.065,1157102.0250000001,1157606.3250000007,1158102.6800000109]",1158262.74,1160216.425,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,308,1055122,0.0-308.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1050680.585,"[1050936.3500000036,1051186.7800000035,1051435.7750000055,1051685.4000000022,1051935.0250000134,1052184.4600000042]",1052341.58,1054300.52,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,55,212806,0.0-55.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,208369.28,"[208875.75499998638,209374.66500001028,209874.32000000263,210373.9550000173,210873.03000001702,211371.89999996917]",211528.375,212625.63,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-info-card,309,1055629,0.0-309.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,1055345.21,1055850.545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,340,1166778,0.0-340.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1161457.875,"[1161967.884999991,1162463.5199999902,1162968.0700000026,1163463.7550000043,1163968.2399999874,1164463.9800000004]",1164615.97,1167090.5,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,310,1061798,0.0-310.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1055852.24,"[1056356.8950000044,1056859.700000001,1057357.035000008,1057856.3600000052,1058354.6600000118,1058854.5150000136]",1059013.005,1060902.68,1,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,57,219198,0.0-57.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,214765.465,"[215268.2499999646,215767.45499996468,216267.92499999283,216766.98499999475,217267.4850000185,217766.1300000036]",217918.6,219237.785,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,342,1173811,0.0-342.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1168491.43,"[1169001.649999991,1169497.2999999882,1170001.8400000117,1170497.5749999867,1170994.1150000086,1171497.94500001]",1171657.75,1174563.995,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,312,1068318,0.0-312.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1062379.14,"[1062883.4300000016,1063382.3600000031,1063885.5100000072,1064381.4100000018,1064882.9800000093,1065381.2900000047]",1065534.715,1067128.335,2,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,59,225595,0.0-59.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,221157.205,"[221663.4399999748,222163.50999998394,222662.8250000067,223161.21499997098,223660.54499999154,224159.93500000332]",224317.05,225493.575,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,344,1180303,0.0-344.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1174973.875,"[1175482.5450000062,1175987.2749999922,1176482.7449999866,1176979.484999989,1177482.8649999981,1177979.8099999898]",1178139.77,1179837.945,2,2,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,314,1075183,0.0-314.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1069237.315,"[1069744.8150000127,1070242.9850000045,1070743.1900000083,1071242.5350000123,1071741.3900000101,1072241.040000008]",1072397.52,1073864.85,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,61,232786,0.0-61.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,228347.25,"[228854.25500001293,229353.30000001704,229852.61000000173,230352.0000000135,230852.10000001825,231350.44000000926]",231506.515,233331.75,0,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,346,1187496,0.0-346.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1182167.22,"[1182676.6000000061,1183172.9399999895,1183676.7999999865,1184173.1499999878,1184676.9750000094,1185173.379999993]",1185333.34,1187431.205,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-info-card,347,1188007,0.0-347.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,1188346.945,1188854.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,316,1081565,0.0-316.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1075623.835,"[1076130.110000013,1076630.0800000026,1077127.3050000018,1077627.9800000046,1078130.4850000015,1078626.905000012]",1078783.565,1079909.025,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,63,239375,0.0-63.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,234938.62,"[235444.69999999274,235945.06499997806,236444.0750000067,236943.10500001302,237442.28999997722,237941.43999996595]",238097.305,239594.04,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,348,1194178,0.0-348.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1188858.235,"[1189366.2699999986,1189870.8399999887,1190366.5150000015,1190871.1550000007,1191366.7800000112,1191863.320000004]",1192023.215,NULL,NULL,1,NULL,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,318,1088496,0.0-318.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1082558.41,"[1083066.8700000097,1083561.590000012,1084065.6900000032,1084564.6000000124,1085060.0850000046,1085563.9000000083]",1085714.805,1086697.39,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,65,245979,0.0-65.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,241541.845,"[242048.20000001928,242547.19000001205,243047.38499998348,243546.17499996675,244044.76499999873,244544.7249999852]",244701.075,246575.62,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,350,1200948,0.0-350.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1195626.265,"[1196136.1399999878,1196639.8800000024,1197136.3450000063,1197632.0800000103,1198136.6400000115,1198631.854999985]",1198793.105,1200771,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,320,1095584,0.0-320.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1089641.14,"[1090149.0750000086,1090648.9100000034,1091147.6100000145,1091646.860000008,1092146.4000000125,1092645.675000007]",1092802.175,1094494.43,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,67,253198,0.0-67.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,248760.855,"[249267.4699999625,249766.95499999914,250266.24999998603,250764.74499999313,251264.88999999128,251763.17499997094]",251919.725,254762.04,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,352,1207837,0.0-352.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1202507.87,"[1203017.6649999921,1203513.4799999942,1204017.984999984,1204513.734999986,1205018.2600000117,1205513.9499999932]",1205673.96,1207852.36,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,322,1102798,0.0-322.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1096852.535,"[1097359.4650000012,1097858.9850000134,1098360.010000004,1098857.0850000107,1099355.2050000145,1099858.8050000109]",1100012.135,1101601.19,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,69,260406,0.0-69.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,255966.865,"[256473.40000001714,256972.81499998644,257472.219999996,257971.90499998396,258471.2399999844,258969.68999999808]",259126.115,260011.96,2,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-info-card,70,260909,0.0-70.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,262132.705,262633.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.5449999936391_42874,6482872,21,female,NULL,NULL,ts-trial,354,1215068,0.0-354.0,2020-06-08_blueprint_3f1dfe34726f5a3e1bb900a1224d1c53.json,NULL,NULL,NULL,NULL,1209749.845,"[1210259.2550000118,1210755.8699999936,1211259.46500001,1211760.7750000025,1212256.15999999,1212752.210000006]",1212911.865,1214834.25,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-info-card,323,1106806,0.0-323.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,1103020.135,1107025.655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,71,267074,0.0-71.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,262636.425,"[263142.55499996943,263642.2649999731,264141.4900000091,264641.44999999553,265140.3600000194,265638.29500001157]",265795.585,267515.97,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,324,1112965,0.0-324.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1107027.335,"[1107535.1800000062,1108031.565000012,1108533.6400000087,1109033.30000001,1109532.3450000142,1110031.8800000097]",1110182.55,1111002.105,0,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,73,274333,0.0-73.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,269899.45,"[270402.5900000124,270901.9349999726,271402.3199999938,271902.2049999912,272402.3199999938,272901.58499998506]",273053.965,273975.975,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,326,1119270,0.0-326.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1113329.84,"[1113833.2650000085,1114337.8000000084,1114834.2500000144,1115336.7450000078,1115836.2850000123,1116331.5350000048]",1116487.545,1117587.735,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718.75_45854,6578551,19,Female,NULL,NULL,ts-trial,75,281479,0.0-75.0,2020-06-08_blueprint_f53310e0ae46d1d0194818b39bdc243e.json,NULL,NULL,NULL,NULL,277039.25,"[277547.424999997,278046.62500001723,278545.9799999953,279045.0950000086,279544.4600000046,280043.25499996776]",280200.455,282323.95,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.67000001238193_90175,6532944,20,Female,NULL,NULL,ts-trial,328,1125870,0.0-328.0,2020-06-08_blueprint_c1ca12fa12d72de21f86868142d10f50.json,NULL,NULL,NULL,NULL,1119929.51,"[1120437.0700000145,1120932.7800000028,1121432.1950000012,1121936.295000007,1122431.3600000022,1122930.6200000136]",1123086.53,1125406.07,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
