type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
TrialSpatialSpan,2,80,jess_pilot,21,f,1270.492247,2,2,1.63478,,none,,1
TrialSpatialSpan,2,81,jess_pilot,21,f,1283.571741,0,0,1.549964,,none,,1
TrialSpatialSpan,2,82,jess_pilot,21,f,1297.258478,0,0,2.000831,,none,,1
TrialSpatialSpan,2,83,jess_pilot,21,f,1311.391511,0,0,1.629834,,none,,1
TrialSpatialSpan,2,84,jess_pilot,21,f,1324.471884,2,2,1.586206,,none,,1
TrialSpatialSpan,2,85,jess_pilot,21,f,1337.524586,2,2,1.986974,,none,,1
TrialSpatialSpan,2,86,jess_pilot,21,f,1352.121655,1,2,2.050959,,none,,0
TrialSpatialSpan,2,123,jess_pilot,21,f,2000.68822,2,2,2.164015,,none,,1
TrialSpatialSpan,2,98,pete_pilot,31,m,1467.477937,1,1,1.678962,1,none,,1
TrialSpatialSpan,2,99,pete_pilot,31,m,1480.633854,0,0,2.046001,,none,,1
TrialSpatialSpan,2,100,pete_pilot,31,m,1494.56849,1,0,2.415522,,none,,0
TrialSpatialSpan,2,101,pete_pilot,31,m,1509.180166,0,0,2.103042,,none,,1
TrialSpatialSpan,2,102,pete_pilot,31,m,1523.71348,0,0,2.694306,,none,,1
TrialSpatialSpan,2,103,pete_pilot,31,m,1539.464962,2,2,2.809345,,none,,1
TrialSpatialSpan,2,104,pete_pilot,31,m,1555.783375,1,1,2.168016,,none,,1
TrialSpatialSpan,2,105,pete_pilot,31,m,1570.569184,2,2,1.562896,,none,,1
TrialSpatialSpan,2,106,pete_pilot,31,m,1583.726597,-1,1,,,none,,0
TrialSpatialSpan,2,107,pete_pilot,31,m,1593.885196,1,1,1.60704,,none,,1
TrialSpatialSpan,2,108,pete_pilot,31,m,1606.987521,2,0,2.304915,,none,,0
TrialSpatialSpan,2,109,pete_pilot,31,m,1622.110574,1,1,1.969123,,none,,1
TrialSpatialSpan,2,110,pete_pilot,31,m,1636.075979,0,0,1.367969,,none,,1
TrialSpatialSpan,2,111,pete_pilot,31,m,1648.887714,0,0,1.937872,,none,,1
TrialSpatialSpan,2,112,pete_pilot,31,m,1663.090168,1,1,2.475042,,none,,1
TrialSpatialSpan,2,113,pete_pilot,31,m,1678.202832,1,1,2.63426,,none,,1
TrialSpatialSpan,2,114,pete_pilot,31,m,1694.128392,1,1,1.676978,,none,,1
TrialSpatialSpan,2,115,pete_pilot,31,m,1707.680114,0,0,1.677968,,none,,1
TrialSpatialSpan,2,116,pete_pilot,31,m,1721.672618,1,0,2.148146,,none,,0
TrialSpatialSpan,2,117,pete_pilot,31,m,1735.886071,0,0,1.924482,,none,,1
TrialSpatialSpan,2,136,pete_pilot,31,m,2108.168392,2,0,1.927458,,none,,0
TrialSpatialSpan,2,55,rahul_pilot,20,m,783.2636416,2,2,1.73997,1,none,,1
TrialSpatialSpan,2,56,rahul_pilot,20,m,797.4516973,-1,2,,,none,,0
TrialSpatialSpan,2,57,rahul_pilot,20,m,807.4148571,1,1,2.9353645,,none,,1
TrialSpatialSpan,2,58,rahul_pilot,20,m,823.3518574,-1,1,,,none,,0
TrialSpatialSpan,2,59,rahul_pilot,20,m,833.4658039,0,0,1.3977652,,none,,1
TrialSpatialSpan,2,60,rahul_pilot,20,m,846.5974731,0,2,2.4735546,,none,,0
TrialSpatialSpan,2,61,rahul_pilot,20,m,861.4541111,0,1,2.9229319,,none,,0
TrialSpatialSpan,2,62,rahul_pilot,20,m,1001.87729,1,1,2.177442,,none,,1
TrialSpatialSpan,2,63,rahul_pilot,20,m,1016.513273,1,1,2.487939,,none,,1
TrialSpatialSpan,2,64,rahul_pilot,20,m,1031.406178,1,0,2.796946,,none,,0
TrialSpatialSpan,2,65,rahul_pilot,20,m,1047.70277,2,2,1.937873,,none,,1
TrialSpatialSpan,2,66,rahul_pilot,20,m,1062.148297,2,2,2.616932,,none,,1
TrialSpatialSpan,2,67,rahul_pilot,20,m,1077.45982,-1,1,,,none,,0
TrialSpatialSpan,2,68,rahul_pilot,20,m,1087.679414,1,1,2.425441,,none,,1
TrialSpatialSpan,2,69,rahul_pilot,20,m,1102.986992,-1,0,,,none,,0
TrialSpatialSpan,2,70,rahul_pilot,20,m,1113.129702,2,2,2.488435,,none,,1
TrialSpatialSpan,2,149,rahul_pilot,20,m,2344.911652,1,2,2.715104,,none,2.849521,0
TrialSpatialSpan,3,106,aan_pilot,20,f,1667.127255,2,2,2.015744,1,none,,1
TrialSpatialSpan,3,107,aan_pilot,20,f,1681.340146,1,1,1.928946,,none,,1
TrialSpatialSpan,3,108,aan_pilot,20,f,1695.63246,2,2,2.299954,,none,,1
TrialSpatialSpan,3,109,aan_pilot,20,f,1710.875518,2,2,2.247378,,none,,1
TrialSpatialSpan,3,110,aan_pilot,20,f,1725.482213,1,1,2.830673,,none,,1
TrialSpatialSpan,3,111,aan_pilot,20,f,1741.886424,1,0,2.454706,,none,,0
TrialSpatialSpan,3,112,aan_pilot,20,f,1756.954423,0,0,2.562338,,none,,1
TrialSpatialSpan,3,113,aan_pilot,20,f,1772.743603,-1,1,,,none,,0
TrialSpatialSpan,3,114,aan_pilot,20,f,1903.423862,1,1,2.48149,,none,,1
TrialSpatialSpan,3,115,aan_pilot,20,f,1918.261769,-1,1,,,none,,0
TrialSpatialSpan,3,116,aan_pilot,20,f,1928.593886,0,0,2.208194,,none,,1
TrialSpatialSpan,3,117,aan_pilot,20,f,1943.425293,0,0,2.323265,,none,,1
TrialSpatialSpan,3,118,aan_pilot,20,f,1958.257749,1,1,2.409571,,none,,1
TrialSpatialSpan,3,119,aan_pilot,20,f,1973.851951,1,1,2.808849,,none,,1
TrialSpatialSpan,3,120,aan_pilot,20,f,1989.935253,1,0,2.62434,,none,,0
TrialSpatialSpan,3,121,aan_pilot,20,f,2005.527537,1,1,2.258786,,none,,1
TrialSpatialSpan,3,122,aan_pilot,20,f,2020.719524,2,2,2.253328,,none,,1
TrialSpatialSpan,3,123,aan_pilot,20,f,2035.550925,2,2,1.88629,,none,,1
TrialSpatialSpan,3,142,aan_pilot,20,f,2310.793972,2,2,1.995905,,none,,1
TrialSpatialSpan,3,121,dan_pilot,24,m,1906.502657,2,2,1.829252,1,none,,1
TrialSpatialSpan,3,122,dan_pilot,24,m,1920.286489,1,1,1.765266,,none,,1
TrialSpatialSpan,3,123,dan_pilot,24,m,1933.671557,1,2,1.761794,,none,,0
TrialSpatialSpan,3,124,dan_pilot,24,m,1947.299664,1,1,1.492467,,none,,1
TrialSpatialSpan,3,125,dan_pilot,24,m,1960.911405,1,0,2.391681,,none,,0
TrialSpatialSpan,3,126,dan_pilot,24,m,1976.259147,0,0,1.457715,,none,,1
TrialSpatialSpan,3,127,dan_pilot,24,m,1989.488992,1,1,1.595633,,none,,1
TrialSpatialSpan,3,128,dan_pilot,24,m,2003.056067,0,0,1.387312,,none,,1
TrialSpatialSpan,3,129,dan_pilot,24,m,2015.664402,2,0,1.84264,,none,,0
TrialSpatialSpan,3,130,dan_pilot,24,m,2029.795971,0,0,1.243968,,none,,1
TrialSpatialSpan,3,131,dan_pilot,24,m,2042.228827,2,1,1.987473,,none,,0
TrialSpatialSpan,3,132,dan_pilot,24,m,2056.569718,1,2,2.569778,,none,,0
TrialSpatialSpan,3,133,dan_pilot,24,m,2071.903538,0,1,2.277138,,none,,0
TrialSpatialSpan,3,134,dan_pilot,24,m,2086.813381,2,2,1.894224,,none,,1
TrialSpatialSpan,3,135,dan_pilot,24,m,2100.542154,0,2,1.850112,,none,,0
TrialSpatialSpan,3,210,dan_pilot,24,m,3257.797309,0,2,2.107472,,none,,0
TrialSpatialSpan,3,113,gus_pilot,26,m,1727.108466,2,1,2.945746,1,none,,0
TrialSpatialSpan,3,114,gus_pilot,26,m,1743.350499,1,1,2.547457,,none,,1
TrialSpatialSpan,3,115,gus_pilot,26,m,1758.648642,2,2,2.855971,,none,,1
TrialSpatialSpan,3,116,gus_pilot,26,m,1774.441297,1,1,1.586707,,none,,1
TrialSpatialSpan,3,117,gus_pilot,26,m,1788.034185,0,0,1.91208,,none,,1
TrialSpatialSpan,3,118,gus_pilot,26,m,1802.327482,0,0,1.587696,,none,,1
TrialSpatialSpan,3,119,gus_pilot,26,m,1815.346347,2,2,1.859505,,none,,1
TrialSpatialSpan,3,120,gus_pilot,26,m,1949.523386,1,1,2.295028,,none,,1
TrialSpatialSpan,3,121,gus_pilot,26,m,1964.848327,0,0,1.907619,,none,,1
TrialSpatialSpan,3,122,gus_pilot,26,m,1978.942165,1,1,2.377299,,none,,1
TrialSpatialSpan,3,123,gus_pilot,26,m,1993.726449,0,0,2.207199,,none,,1
TrialSpatialSpan,3,124,gus_pilot,26,m,2007.920497,0,0,2.300451,,none,,1
TrialSpatialSpan,3,125,gus_pilot,26,m,2022.300045,-1,1,,,none,,0
TrialSpatialSpan,3,126,gus_pilot,26,m,2032.026146,0,1,2.662532,,none,,0
TrialSpatialSpan,3,127,gus_pilot,26,m,2047.739908,0,0,1.936386,,none,,1
TrialSpatialSpan,3,128,gus_pilot,26,m,2061.914122,2,0,2.704193,,none,,0
TrialSpatialSpan,3,186,gus_pilot,26,m,3002.189097,1,1,2.20869,,none,,1
TrialSpatialSpan,3,161,hazel_pilot,25,f,2517.57117,0,2,2.800386,1,none,,0
TrialSpatialSpan,3,162,hazel_pilot,25,f,2533.226403,2,0,2.113458,,none,,0
TrialSpatialSpan,3,163,hazel_pilot,25,f,2547.708622,0,2,2.141233,,none,,0
TrialSpatialSpan,3,164,hazel_pilot,25,f,2561.965657,2,2,1.511311,,none,,1
TrialSpatialSpan,3,165,hazel_pilot,25,f,2575.632459,0,2,1.541569,,none,,0
TrialSpatialSpan,3,166,hazel_pilot,25,f,2589.405897,1,1,1.192385,,none,,1
TrialSpatialSpan,3,167,hazel_pilot,25,f,2602.282604,0,2,2.708659,,none,,0
TrialSpatialSpan,3,168,hazel_pilot,25,f,2618.492349,2,2,1.331265,,none,,1
TrialSpatialSpan,3,169,hazel_pilot,25,f,2631.561974,0,0,1.840162,,none,,1
TrialSpatialSpan,3,170,hazel_pilot,25,f,2766.031388,2,2,1.330767,,none,,1
TrialSpatialSpan,3,171,hazel_pilot,25,f,2778.591607,1,1,2.058899,,none,,1
TrialSpatialSpan,3,172,hazel_pilot,25,f,2793.039115,-1,2,,,none,,0
TrialSpatialSpan,3,173,hazel_pilot,25,f,2802.894139,0,0,1.337713,,none,,1
TrialSpatialSpan,3,174,hazel_pilot,25,f,2815.755435,1,0,1.435921,,none,,0
TrialSpatialSpan,3,175,hazel_pilot,25,f,2828.842899,2,2,1.331762,,none,,1
TrialSpatialSpan,3,176,hazel_pilot,25,f,2841.969403,1,2,1.873889,,none,,0
TrialSpatialSpan,3,177,hazel_pilot,25,f,2855.804825,1,1,2.143713,,none,,1
TrialSpatialSpan,3,178,hazel_pilot,25,f,2870.307879,1,1,1.491473,,none,,1
TrialSpatialSpan,3,179,hazel_pilot,25,f,2884.035226,1,1,1.286625,,none,,1
TrialSpatialSpan,3,216,hazel_pilot,25,f,3415.525105,0,1,1.461219,,none,,0
TrialSpatialSpan,3,141,henry_pilot,26,m,2182.733871,1,1,1.57133,1,none,,1
TrialSpatialSpan,3,142,henry_pilot,26,m,2195.963195,0,1,1.863473,,none,,0
TrialSpatialSpan,3,143,henry_pilot,26,m,2210.09375,0,0,1.738481,,none,,1
TrialSpatialSpan,3,144,henry_pilot,26,m,2223.569606,0,0,1.415585,,none,,1
TrialSpatialSpan,3,145,henry_pilot,26,m,2236.883229,0,0,1.953746,,none,,1
TrialSpatialSpan,3,146,henry_pilot,26,m,2251.12043,2,2,1.743936,,none,,1
TrialSpatialSpan,3,147,henry_pilot,26,m,2265.283719,2,2,1.785106,,none,,1
TrialSpatialSpan,3,148,henry_pilot,26,m,2278.820566,0,0,1.417074,,none,,1
TrialSpatialSpan,3,149,henry_pilot,26,m,2292.165456,0,0,1.774691,,none,,1
TrialSpatialSpan,3,150,henry_pilot,26,m,2305.55846,2,2,2.862915,,none,,1
TrialSpatialSpan,3,151,henry_pilot,26,m,2321.841326,2,2,1.38781,,none,,1
TrialSpatialSpan,3,152,henry_pilot,26,m,2335.335011,0,2,2.281603,,none,,0
TrialSpatialSpan,3,153,henry_pilot,26,m,2350.222,2,2,2.122385,,none,,1
TrialSpatialSpan,3,154,henry_pilot,26,m,2364.490411,0,0,1.564385,,none,,1
TrialSpatialSpan,3,155,henry_pilot,26,m,2378.396288,1,1,1.785106,,none,,1
TrialSpatialSpan,3,156,henry_pilot,26,m,2392.369606,1,1,1.934402,,none,,1
TrialSpatialSpan,3,157,henry_pilot,26,m,2406.625153,1,1,1.643745,,none,,1
TrialSpatialSpan,3,158,henry_pilot,26,m,2420.42984,0,1,1.334737,,none,,0
TrialSpatialSpan,3,159,henry_pilot,26,m,2433.721658,1,1,1.542562,,none,,1
TrialSpatialSpan,3,217,henry_pilot,26,m,3363.777544,1,2,2.003843,,none,,0
TrialSpatialSpan,3,124,jess_pilot,21,f,2014.887429,1,2,2.101518,1,none,,0
TrialSpatialSpan,3,125,jess_pilot,21,f,2028.97351,0,0,2.287023,,none,,1
TrialSpatialSpan,3,126,jess_pilot,21,f,2043.64766,0,0,2.502812,,none,,1
TrialSpatialSpan,3,127,jess_pilot,21,f,2058.754316,1,2,2.064815,,none,,0
TrialSpatialSpan,3,128,jess_pilot,21,f,2072.767794,0,0,2.281567,,none,,1
TrialSpatialSpan,3,129,jess_pilot,21,f,2087.087357,1,0,2.045006,,none,,0
TrialSpatialSpan,3,130,jess_pilot,21,f,2101.662938,1,1,1.718607,,none,,1
TrialSpatialSpan,3,131,jess_pilot,21,f,2115.125279,0,0,1.568958,,none,,1
TrialSpatialSpan,3,132,jess_pilot,21,f,2128.438648,1,0,2.104991,,none,,0
TrialSpatialSpan,3,133,jess_pilot,21,f,2143.176774,1,0,2.043059,,none,,0
TrialSpatialSpan,3,134,jess_pilot,21,f,2157.128576,2,0,2.608462,,none,,0
TrialSpatialSpan,3,135,jess_pilot,21,f,2172.459258,0,0,2.062366,,none,,1
TrialSpatialSpan,3,136,jess_pilot,21,f,2187.039996,1,1,1.926462,,none,,1
TrialSpatialSpan,3,137,jess_pilot,21,f,2201.08638,0,2,1.8436,,none,,0
TrialSpatialSpan,3,138,jess_pilot,21,f,2215.064539,0,0,2.200254,,none,,1
TrialSpatialSpan,3,139,jess_pilot,21,f,2230.22765,2,2,1.612494,,none,,1
TrialSpatialSpan,3,140,jess_pilot,21,f,2244.010939,0,0,2.067295,,none,,1
TrialSpatialSpan,3,141,jess_pilot,21,f,2258.354923,1,1,2.2935,,none,,1
TrialSpatialSpan,3,142,jess_pilot,21,f,2273.309928,2,1,2.175915,,none,,0
TrialSpatialSpan,3,143,jess_pilot,21,f,2287.44525,0,0,1.9964,,none,,1
TrialSpatialSpan,3,159,jess_pilot,21,f,2512.970834,1,1,2.071292,,none,,1
TrialSpatialSpan,3,160,jess_pilot,21,f,2527.587208,2,0,1.988431,,none,,0
TrialSpatialSpan,3,137,pete_pilot,31,m,2122.431881,1,1,1.368465,1,none,,1
TrialSpatialSpan,3,138,pete_pilot,31,m,2135.220464,2,2,1.65069,,none,,1
TrialSpatialSpan,3,139,pete_pilot,31,m,2148.77513,2,2,1.558434,,none,,1
TrialSpatialSpan,3,140,pete_pilot,31,m,2162.344382,2,2,1.985025,,none,,1
TrialSpatialSpan,3,141,pete_pilot,31,m,2176.495325,1,1,2.199761,,none,,1
TrialSpatialSpan,3,142,pete_pilot,31,m,2191.357952,0,0,2.039091,,none,,1
TrialSpatialSpan,3,143,pete_pilot,31,m,2205.153698,0,1,2.239442,,none,,0
TrialSpatialSpan,3,144,pete_pilot,31,m,2220.028352,1,1,1.865954,,none,,1
TrialSpatialSpan,3,145,pete_pilot,31,m,2234.421476,2,1,2.950704,,none,,0
TrialSpatialSpan,3,146,pete_pilot,31,m,2250.378298,2,2,1.837651,,none,,1
TrialSpatialSpan,3,147,pete_pilot,31,m,2264.017548,0,0,1.590175,,none,,1
TrialSpatialSpan,3,148,pete_pilot,31,m,2277.544999,0,0,1.474611,,none,,1
TrialSpatialSpan,3,149,pete_pilot,31,m,2291.114539,2,2,2.268704,,none,,1
TrialSpatialSpan,3,150,pete_pilot,31,m,2305.848234,0,0,1.72856,,none,,1
TrialSpatialSpan,3,151,pete_pilot,31,m,2319.783864,0,0,2.419986,,none,,1
TrialSpatialSpan,3,152,pete_pilot,31,m,2334.709252,0,0,2.503314,,none,,1
TrialSpatialSpan,3,153,pete_pilot,31,m,2350.428985,-1,2,,,none,,0
TrialSpatialSpan,3,154,pete_pilot,31,m,2360.037506,0,0,1.574802,,none,,1
TrialSpatialSpan,3,155,pete_pilot,31,m,2373.446401,1,1,1.292049,,none,,1
TrialSpatialSpan,3,172,pete_pilot,31,m,2621.459775,1,1,1.570336,,none,,1
TrialSpatialSpan,3,150,rahul_pilot,20,m,2360.92306,-1,2,,1,none,,0
TrialSpatialSpan,3,151,rahul_pilot,20,m,2371.305327,1,2,2.206705,,none,,0
TrialSpatialSpan,3,152,rahul_pilot,20,m,2386.000329,2,2,1.922992,,none,,1
TrialSpatialSpan,3,153,rahul_pilot,20,m,2399.999938,1,2,2.593586,,none,,0
TrialSpatialSpan,3,154,rahul_pilot,20,m,2415.666106,2,2,2.142224,,none,,1
TrialSpatialSpan,3,155,rahul_pilot,20,m,2430.22967,1,1,2.650132,,none,,1
TrialSpatialSpan,3,156,rahul_pilot,20,m,2445.929576,0,0,2.248864,,none,,1
TrialSpatialSpan,3,157,rahul_pilot,20,m,2460.880524,0,0,2.053409,,none,,1
TrialSpatialSpan,3,158,rahul_pilot,20,m,2475.220902,0,0,1.881329,,none,,1
TrialSpatialSpan,3,159,rahul_pilot,20,m,2489.573149,1,2,2.60301,,none,,0
TrialSpatialSpan,3,160,rahul_pilot,20,m,2505.400522,1,1,2.480994,,none,,1
TrialSpatialSpan,3,161,rahul_pilot,20,m,2520.42983,1,0,2.901105,,none,,0
TrialSpatialSpan,3,162,rahul_pilot,20,m,2536.094539,2,2,2.81381,,none,,1
TrialSpatialSpan,3,163,rahul_pilot,20,m,2551.676375,0,2,2.005299,,none,,0
TrialSpatialSpan,3,179,rahul_pilot,20,m,2911.428468,0,0,2.042531,,none,2.015744,1
TrialSpatialSpan,4,143,aan_pilot,20,f,2324.60808,0,0,2.225057,1,none,,1
TrialSpatialSpan,4,144,aan_pilot,20,f,2339.070463,2,2,2.392707,,none,,1
TrialSpatialSpan,4,145,aan_pilot,20,f,2353.617667,2,2,2.936818,,none,,1
TrialSpatialSpan,4,146,aan_pilot,20,f,2369.271433,2,2,2.202243,,none,,1
TrialSpatialSpan,4,147,aan_pilot,20,f,2383.810707,-1,0,,,none,,0
TrialSpatialSpan,4,148,aan_pilot,20,f,2393.639935,2,2,2.076256,,none,,1
TrialSpatialSpan,4,149,aan_pilot,20,f,2408.189624,2,2,2.200259,,none,,1
TrialSpatialSpan,4,150,aan_pilot,20,f,2423.272986,2,2,1.382352,,none,,1
TrialSpatialSpan,4,151,aan_pilot,20,f,2436.385751,0,0,2.160081,,none,,1
TrialSpatialSpan,4,152,aan_pilot,20,f,2451.06639,0,0,1.942338,,none,,1
TrialSpatialSpan,4,153,aan_pilot,20,f,2465.685989,0,0,1.721618,,none,,1
TrialSpatialSpan,4,154,aan_pilot,20,f,2479.596818,0,0,2.06138,,none,,1
TrialSpatialSpan,4,155,aan_pilot,20,f,2494.373657,1,2,2.943267,,none,,0
TrialSpatialSpan,4,156,aan_pilot,20,f,2511.02737,0,0,2.282096,,none,,1
TrialSpatialSpan,4,157,aan_pilot,20,f,2525.798756,1,1,1.783617,,none,,1
TrialSpatialSpan,4,158,aan_pilot,20,f,2540.097457,0,0,2.074769,,none,,1
TrialSpatialSpan,4,159,aan_pilot,20,f,2554.303412,0,0,2.414528,,none,,1
TrialSpatialSpan,4,160,aan_pilot,20,f,2569.37984,1,1,1.036642,,none,,1
TrialSpatialSpan,4,161,aan_pilot,20,f,2581.510022,1,1,1.593648,,none,,1
TrialSpatialSpan,4,211,dan_pilot,24,m,3272.463048,0,1,1.934402,1,none,,0
TrialSpatialSpan,4,212,dan_pilot,24,m,3286.159268,0,2,1.874385,,none,,0
TrialSpatialSpan,4,213,dan_pilot,24,m,3300.021984,1,1,2.683363,,none,,1
TrialSpatialSpan,4,214,dan_pilot,24,m,3315.291864,1,2,2.381793,,none,,0
TrialSpatialSpan,4,215,dan_pilot,24,m,3330.311406,1,1,1.630354,,none,,1
TrialSpatialSpan,4,216,dan_pilot,24,m,3343.841009,2,1,2.113955,,none,,0
TrialSpatialSpan,4,217,dan_pilot,24,m,3358.470046,1,2,1.103104,,none,,0
TrialSpatialSpan,4,218,dan_pilot,24,m,3371.347709,1,1,2.409074,,none,,1
TrialSpatialSpan,4,187,gus_pilot,26,m,3017.046292,2,0,2.559889,1,none,,0
TrialSpatialSpan,4,188,gus_pilot,26,m,3032.031966,2,0,2.804387,,none,,0
TrialSpatialSpan,4,189,gus_pilot,26,m,3047.829605,0,0,1.94978,,none,,1
TrialSpatialSpan,4,190,gus_pilot,26,m,3061.686925,2,2,1.550001,,none,,1
TrialSpatialSpan,4,191,gus_pilot,26,m,3074.855793,-1,1,,,none,,0
TrialSpatialSpan,4,192,gus_pilot,26,m,3084.953799,2,1,1.695362,,none,,0
TrialSpatialSpan,4,193,gus_pilot,26,m,3099.076418,0,2,2.81034,,none,,0
TrialSpatialSpan,4,194,gus_pilot,26,m,3115.317961,2,2,2.371875,,none,,1
TrialSpatialSpan,4,195,gus_pilot,26,m,3129.823496,0,0,2.0956,,none,,1
TrialSpatialSpan,4,196,gus_pilot,26,m,3144.675228,2,2,2.68237,,none,,1
TrialSpatialSpan,4,197,gus_pilot,26,m,3159.922283,-1,1,,,none,,0
TrialSpatialSpan,4,198,gus_pilot,26,m,3170.265002,2,0,1.904675,,none,,0
TrialSpatialSpan,4,199,gus_pilot,26,m,3183.863889,0,0,2.19133,,none,,1
TrialSpatialSpan,4,200,gus_pilot,26,m,3198.871881,0,0,2.354019,,none,,1
TrialSpatialSpan,4,201,gus_pilot,26,m,3213.494458,2,2,1.547026,,none,,1
TrialSpatialSpan,4,202,gus_pilot,26,m,3226.963876,2,2,1.2772,,none,,1
TrialSpatialSpan,4,223,gus_pilot,26,m,3526.739579,2,2,2.14074,,none,,1
TrialSpatialSpan,4,217,hazel_pilot,25,f,3428.719753,2,2,2.110482,1,none,,1
TrialSpatialSpan,4,218,hazel_pilot,25,f,3443.039732,1,2,2.92541,,none,,0
TrialSpatialSpan,4,219,hazel_pilot,25,f,3458.900825,1,0,1.939393,,none,,0
TrialSpatialSpan,4,220,hazel_pilot,25,f,3473.099341,1,1,0.885361,,none,,1
TrialSpatialSpan,4,221,hazel_pilot,25,f,3485.48,2,2,2.183394,,none,,1
TrialSpatialSpan,4,222,hazel_pilot,25,f,3499.841693,0,0,2.228034,,none,,1
TrialSpatialSpan,4,223,hazel_pilot,25,f,3514.760399,1,1,2.139249,,none,,1
TrialSpatialSpan,4,224,hazel_pilot,25,f,3529.030824,0,0,1.88877,,none,,1
TrialSpatialSpan,4,225,hazel_pilot,25,f,3543.131145,0,0,2.039057,,none,,1
TrialSpatialSpan,4,218,henry_pilot,26,m,3377.946293,1,1,1.97805,1,none,,1
TrialSpatialSpan,4,219,henry_pilot,26,m,3392.341732,1,1,1.415091,,none,,1
TrialSpatialSpan,4,220,henry_pilot,26,m,3405.939085,1,1,1.844131,,none,,1
TrialSpatialSpan,4,221,henry_pilot,26,m,3420.363465,2,2,1.677473,,none,,1
TrialSpatialSpan,4,222,henry_pilot,26,m,3434.065471,2,2,2.368402,,none,,1
TrialSpatialSpan,4,223,henry_pilot,26,m,3449.442986,0,2,1.72314,,none,,0
TrialSpatialSpan,4,161,jess_pilot,21,f,2541.555775,1,1,1.654128,1,none,,1
TrialSpatialSpan,4,162,jess_pilot,21,f,2555.642658,2,2,1.607503,,none,,1
TrialSpatialSpan,4,163,jess_pilot,21,f,2569.137814,1,1,1.999843,,none,,1
TrialSpatialSpan,4,164,jess_pilot,21,f,2583.539902,0,0,2.460638,,none,,1
TrialSpatialSpan,4,165,jess_pilot,21,f,2598.483626,2,2,1.239535,,none,,1
TrialSpatialSpan,4,166,jess_pilot,21,f,2611.237462,2,2,1.576782,,none,,1
TrialSpatialSpan,4,167,jess_pilot,21,f,2624.669968,0,0,1.758814,,none,,1
TrialSpatialSpan,4,168,jess_pilot,21,f,2762.513729,2,2,2.670959,,none,,1
TrialSpatialSpan,4,169,jess_pilot,21,f,2777.70645,0,0,1.235553,,none,,1
TrialSpatialSpan,4,170,jess_pilot,21,f,2790.177158,1,1,2.245887,,none,,1
TrialSpatialSpan,4,171,jess_pilot,21,f,2805.274307,0,2,2.756268,,none,,0
TrialSpatialSpan,4,172,jess_pilot,21,f,2820.559747,2,1,2.784046,,none,,0
TrialSpatialSpan,4,173,jess_pilot,21,f,2836.346952,0,0,2.85299,,none,,1
TrialSpatialSpan,4,174,jess_pilot,21,f,2852.646646,1,2,2.696254,,none,,0
TrialSpatialSpan,4,175,jess_pilot,21,f,2867.778537,1,1,2.064352,,none,,1
TrialSpatialSpan,4,176,jess_pilot,21,f,2882.556287,2,1,2.612925,,none,,0
TrialSpatialSpan,4,177,jess_pilot,21,f,2897.557813,2,2,2.537031,,none,,1
TrialSpatialSpan,4,173,pete_pilot,31,m,2634.951969,0,0,2.73197,1,none,,1
TrialSpatialSpan,4,174,pete_pilot,31,m,2650.188122,1,1,1.843632,,none,,1
TrialSpatialSpan,4,175,pete_pilot,31,m,2663.841519,2,2,1.926963,,none,,1
TrialSpatialSpan,4,176,pete_pilot,31,m,2677.550971,-1,2,,,none,,0
TrialSpatialSpan,4,177,pete_pilot,31,m,2687.15205,0,0,2.507283,,none,,1
TrialSpatialSpan,4,178,pete_pilot,31,m,2702.217566,1,2,2.430898,,none,,0
TrialSpatialSpan,4,179,pete_pilot,31,m,2716.844131,0,0,1.818833,,none,,1
TrialSpatialSpan,4,180,pete_pilot,31,m,2850.907093,2,2,1.415089,,none,,1
TrialSpatialSpan,4,181,pete_pilot,31,m,2863.715312,0,1,1.861987,,none,,0
TrialSpatialSpan,4,182,pete_pilot,31,m,2877.818232,0,0,1.427462,,none,,1
TrialSpatialSpan,4,183,pete_pilot,31,m,2890.912656,0,0,1.709713,,none,,1
TrialSpatialSpan,4,184,pete_pilot,31,m,2904.374108,0,0,1.95226,,none,,1
TrialSpatialSpan,4,185,pete_pilot,31,m,2918.668829,2,2,2.499843,,none,,1
TrialSpatialSpan,4,186,pete_pilot,31,m,2934.108567,-1,1,,,none,,0
TrialSpatialSpan,4,187,pete_pilot,31,m,2944.023638,1,1,1.858019,,none,,1
TrialSpatialSpan,4,188,pete_pilot,31,m,2958.308941,1,1,1.980529,,none,,1
TrialSpatialSpan,4,180,rahul_pilot,20,m,2926.306499,1,1,2.501825,1,none,,1
TrialSpatialSpan,4,181,rahul_pilot,20,m,2941.8204,0,1,2.586145,,none,,0
TrialSpatialSpan,4,182,rahul_pilot,20,m,2957.51684,1,1,1.891248,,none,,1
TrialSpatialSpan,4,183,rahul_pilot,20,m,2971.477762,1,1,2.307395,,none,,1
TrialSpatialSpan,4,184,rahul_pilot,20,m,2986.20947,0,0,1.86496,,none,,1
TrialSpatialSpan,4,185,rahul_pilot,20,m,2999.799405,1,1,1.734017,,none,,1
TrialSpatialSpan,4,186,rahul_pilot,20,m,3013.689389,0,0,2.54845,,none,,1
TrialSpatialSpan,4,187,rahul_pilot,20,m,3029.347148,0,0,2.184882,,none,,1
