index_raw,index,participant_id,block,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,changed,occurence
659,10,marta_pilot,2,TrialSpatialRotation,0,-1,1629.44264,1635.864875,-1,14.863597,3,0,0,2
660,11,marta_pilot,2,TrialSpatialRotation,0,0,1639.049114,1645.484294,1647.704759,9.606474,2.220465,1,0,2
661,12,marta_pilot,2,TrialSpatialRotation,0,0,1653.903476,1660.354787,1662.256688,14.854362,1.901901,1,0,2
662,13,marta_pilot,2,TrialSpatialRotation,0,2,1668.420845,1674.864307,1677.366912,14.517369,2.502605,0,0,2
663,14,marta_pilot,2,TrialSpatialRotation,1,0,1683.997807,1690.414588,1692.917743,15.576962,2.503155,0,0,2
664,15,marta_pilot,2,TrialSpatialRotation,2,-1,1699.265542,1705.718625,-1,15.267735,3,0,0,2
665,16,marta_pilot,2,TrialSpatialRotation,0,0,1709.087163,1715.532343,1716.672091,9.821621,1.139748,1,0,2
666,0,marta_pilot,2,TrialSpatialSpan,1,1,1167.362147,1173.780454,1174.970053,139.05528,1.189599,1,1,1
667,1,marta_pilot,2,TrialSpatialSpan,2,2,1179.727719,1186.112453,1187.282248,12.365572,1.169795,1,0,1
668,2,marta_pilot,2,TrialSpatialSpan,1,1,1191.816239,1198.212137,1200.042864,12.08852,1.830727,1,0,1
669,3,marta_pilot,2,TrialSpatialSpan,0,2,1205.737643,1212.186638,1214.488784,13.921404,2.302146,0,0,1
670,4,marta_pilot,2,TrialSpatialSpan,0,0,1220.702194,1227.109651,1229.702648,14.964551,2.592997,1,0,1
671,5,marta_pilot,2,TrialSpatialSpan,0,0,1477.692262,1484.074193,1486.688686,19.088005,2.614493,1,1,2
672,6,marta_pilot,2,TrialSpatialSpan,0,-1,1493.337942,1499.75089,-1,15.64568,3,0,0,2
673,7,marta_pilot,2,TrialSpatialSpan,1,2,1502.921812,1509.319715,1510.867965,9.58387,1.54825,0,0,2
674,8,marta_pilot,2,TrialSpatialSpan,1,1,1515.980248,1522.365669,1524.091743,13.058436,1.726074,1,0,2
675,9,marta_pilot,2,TrialSpatialSpan,0,1,1529.943213,1536.323857,1537.586709,13.962965,1.262852,0,0,2
676,10,marta_pilot,2,TrialSpatialSpan,0,0,1542.64014,1549.032521,1551.457678,12.696927,2.425157,1,0,2
677,11,marta_pilot,2,TrialSpatialSpan,2,1,1558.140599,1564.533763,1566.517562,15.500459,1.983799,0,0,2
678,12,marta_pilot,2,TrialSpatialSpan,1,2,1571.946133,1578.350745,1580.568244,13.805534,2.217499,0,0,2
679,13,marta_pilot,2,TrialSpatialSpan,0,0,1586.236495,1592.638219,1594.916967,14.290362,2.278748,1,0,2
680,14,marta_pilot,2,TrialSpatialSpan,1,0,1721.540015,1727.932711,1730.029641,12.452852,2.09693,0,1,3
681,15,marta_pilot,2,TrialSpatialSpan,2,2,1736.276999,1742.666754,1744.725341,14.736984,2.058587,1,0,3
682,16,marta_pilot,2,TrialSpatialSpan,2,2,1750.485113,1756.882957,1758.783248,14.208114,1.900291,1,0,3
683,17,marta_pilot,2,TrialSpatialSpan,1,1,1764.220744,1770.666492,1772.869895,13.735631,2.203403,1,0,3
684,18,marta_pilot,2,TrialSpatialSpan,0,2,1779.100942,1785.500085,1787.505448,14.880198,2.005363,0,0,3
685,19,marta_pilot,2,TrialSpatialSpan,0,0,1793.300341,1799.738961,1802.098919,14.199399,2.359958,1,0,3
686,20,marta_pilot,2,TrialSpatialSpan,0,0,1890.94942,1897.377798,1898.744305,15.924706,1.366507,1,1,4
687,21,marta_pilot,2,TrialSpatialSpan,1,1,1903.702276,1910.126801,1912.746309,12.752856,2.619508,1,0,4
688,22,marta_pilot,2,TrialSpatialSpan,2,2,1919.504569,1925.92426,1928.304951,15.802293,2.380691,1,0,4
689,23,marta_pilot,2,TrialSpatialSpan,1,1,1935.022403,1941.42273,1943.682837,15.517834,2.260107,1,0,4
690,24,marta_pilot,2,TrialSpatialSpan,2,2,1949.517342,1955.872762,1957.391796,14.494939,1.519034,1,0,4
691,25,marta_pilot,2,TrialSpatialSpan,2,2,1963.214001,1969.614487,1971.192481,13.696659,1.577994,1,0,4
692,26,marta_pilot,2,TrialSpatialSpan,0,-1,1976.472929,1982.907845,-1,13.258928,3,0,0,4
693,27,marta_pilot,2,TrialSpatialSpan,2,2,1986.231226,1992.649386,1994.110239,9.758297,1.460853,1,0,4
694,28,marta_pilot,2,TrialSpatialSpan,1,1,2124.679719,2131.091478,2132.192255,13.797599,1.100777,1,1,5
695,29,marta_pilot,2,TrialSpatialSpan,0,0,2137.609253,2144.011444,2146.094933,12.929534,2.083489,1,0,5
696,30,marta_pilot,2,TrialSpatialSpan,0,0,2151.868957,2158.300261,2159.91432,14.259704,1.614059,1,0,5
697,31,marta_pilot,2,TrialSpatialSpan,0,1,2165.094672,2171.52674,2173.849378,13.225715,2.322638,0,0,5
698,0,marta_pilot,3,TrialDigitSpan,0,0,2375.916491,2382.372018,2384.252952,17.852493,1.880934,1,1,1
699,1,marta_pilot,3,TrialDigitSpan,2,1,2389.686985,2396.107609,2397.991304,13.770494,1.883695,0,0,1
700,2,marta_pilot,3,TrialDigitSpan,1,1,2403.402224,2409.810614,2411.443678,13.715239,1.633064,1,0,1
701,3,marta_pilot,3,TrialDigitSpan,0,0,2416.980716,2423.386235,2424.834049,13.578492,1.447814,1,0,1
702,4,marta_pilot,3,TrialDigitSpan,1,1,2430.256822,2436.649367,2438.942442,13.276106,2.293075,1,0,1
703,5,marta_pilot,3,TrialDigitSpan,0,0,2445.440724,2451.851159,2453.649275,15.183902,1.798116,1,0,1
704,6,marta_pilot,3,TrialDigitSpan,1,1,2459.183912,2465.584658,2468.159461,13.743188,2.574803,1,0,1
705,7,marta_pilot,3,TrialDigitSpan,0,0,2474.074763,2480.493799,2482.561234,14.890851,2.067435,1,0,1
706,8,marta_pilot,3,TrialDigitSpan,0,0,2609.4306,2615.806706,2617.544868,15.206782,1.738162,1,1,2
707,9,marta_pilot,3,TrialDigitSpan,2,2,2623.024949,2629.424966,2631.584905,13.594349,2.159939,1,0,2
708,10,marta_pilot,3,TrialDigitSpan,2,2,2638.039534,2644.409515,2645.927256,15.014585,1.517741,1,0,2
709,11,marta_pilot,3,TrialDigitSpan,0,0,2650.775917,2657.180716,2658.43623,12.736383,1.255514,1,0,2
710,12,marta_pilot,3,TrialDigitSpan,2,2,2663.108391,2669.572695,2671.255629,12.332474,1.682934,1,0,2
711,13,marta_pilot,3,TrialDigitSpan,1,1,2677.077117,2683.477382,2685.385706,13.968726,1.908324,1,0,2
712,14,marta_pilot,3,TrialDigitSpan,1,1,2691.429026,2697.848486,2699.633536,14.351909,1.78505,1,0,2
713,15,marta_pilot,3,TrialDigitSpan,0,0,2704.756782,2711.168291,2712.923954,13.327756,1.755663,1,0,2
714,16,marta_pilot,3,TrialDigitSpan,2,2,2718.232713,2724.639958,2726.678823,13.475931,2.038865,1,0,2
715,17,marta_pilot,3,TrialDigitSpan,0,0,2846.129607,2852.532067,2853.745903,16.825637,1.213836,1,1,3
716,18,marta_pilot,3,TrialDigitSpan,1,1,2858.611829,2865.035025,2866.786366,12.482222,1.751341,1,0,3
717,19,marta_pilot,3,TrialDigitSpan,0,0,2872.149405,2878.563451,2880.696838,13.537576,2.133387,1,0,3
718,20,marta_pilot,3,TrialDigitSpan,2,2,2886.703773,2893.100782,2895.250986,14.554368,2.150204,1,0,3
719,21,marta_pilot,3,TrialDigitSpan,2,2,2901.426166,2907.830044,2910.033618,14.722393,2.203574,1,0,3
720,22,marta_pilot,3,TrialDigitSpan,2,0,2916.113987,2922.522979,2925.255934,14.687821,2.732955,0,0,3
721,23,marta_pilot,3,TrialDigitSpan,2,-1,3038.706069,3045.078998,-1,17.258429,3,0,1,4
722,24,marta_pilot,3,TrialDigitSpan,1,1,3048.782371,3055.184344,3057.031274,10.076302,1.84693,1,0,4
723,25,marta_pilot,3,TrialDigitSpan,1,-1,3062.863885,3069.253643,-1,14.081514,3,0,0,4
724,26,marta_pilot,3,TrialDigitSpan,1,1,3072.435169,3078.838431,3080.617134,9.571284,1.778703,1,0,4
725,27,marta_pilot,3,TrialDigitSpan,2,2,3086.29811,3092.700355,3094.911899,13.862941,2.211544,1,0,4
726,28,marta_pilot,3,TrialDigitSpan,1,1,3101.266363,3107.665184,3109.269182,14.968253,1.603998,1,0,4
727,29,marta_pilot,3,TrialDigitSpan,2,2,3114.690128,3121.086691,3122.531626,13.423765,1.444935,1,0,4
728,30,marta_pilot,3,TrialDigitSpan,1,1,3127.816374,3134.217818,3135.553368,13.126246,1.33555,1,0,4
729,0,marta_pilot,3,TrialSpatialRotation,2,2,2732.432356,2738.888882,2740.697174,14.199643,1.808292,1,1,1
730,1,marta_pilot,3,TrialSpatialRotation,2,2,2745.9182,2752.370805,2755.079604,13.485844,2.708799,1,0,1
731,2,marta_pilot,3,TrialSpatialRotation,1,1,2761.556921,2768.022669,2770.099013,15.638721,2.076344,1,0,1
732,3,marta_pilot,3,TrialSpatialRotation,2,0,2776.478496,2782.922289,2785.449697,14.921575,2.527408,0,0,1
733,4,marta_pilot,3,TrialSpatialRotation,1,1,2791.835509,2798.281144,2799.722079,15.357013,1.440935,1,0,1
734,5,marta_pilot,3,TrialSpatialRotation,1,0,2804.735632,2811.200757,2813.441835,12.900123,2.241078,0,0,1
735,6,marta_pilot,3,TrialSpatialRotation,1,-1,2819.424042,2825.876893,-1,14.68841,3,0,0,1
736,7,marta_pilot,3,TrialSpatialRotation,2,2,2829.30397,2835.746028,2837.310236,9.879928,1.564208,1,0,1
737,8,marta_pilot,3,TrialSpatialRotation,1,1,2935.263461,2941.703151,2944.211049,19.149474,2.507898,1,1,2
738,9,marta_pilot,3,TrialSpatialRotation,0,0,2950.529416,2956.99238,2959.540783,15.265955,2.548403,1,0,2
739,10,marta_pilot,3,TrialSpatialRotation,2,2,2965.547223,2972.006602,2973.751643,15.017807,1.745041,1,0,2
740,11,marta_pilot,3,TrialSpatialRotation,2,2,2979.098898,2985.551365,2986.9259,13.551675,1.374535,1,0,2
741,12,marta_pilot,3,TrialSpatialRotation,2,2,2992.058928,2998.493101,3000.220148,12.96003,1.727047,1,0,2
742,13,marta_pilot,3,TrialSpatialRotation,1,2,3005.963904,3012.419837,3014.933426,13.904976,2.513589,0,0,2
743,14,marta_pilot,3,TrialSpatialRotation,2,2,3021.44764,3027.910627,3029.694816,15.483736,1.784189,1,0,2
744,15,marta_pilot,3,TrialSpatialRotation,0,1,3144.172058,3150.673916,3152.961556,16.355684,2.28764,0,1,3
745,16,marta_pilot,3,TrialSpatialRotation,2,0,3158.851207,3165.26997,3167.391362,14.679149,2.121392,0,0,3
746,17,marta_pilot,3,TrialSpatialRotation,2,2,3173.788266,3180.245962,3182.642159,14.937059,2.396197,1,0,3
747,18,marta_pilot,3,TrialSpatialRotation,2,2,3188.373877,3194.846666,3197.2043,14.585611,2.357634,1,0,3
748,19,marta_pilot,3,TrialSpatialRotation,0,0,3203.426627,3209.871962,3211.71378,15.05275,1.841818,1,0,3
749,20,marta_pilot,3,TrialSpatialRotation,0,0,3217.002442,3223.462651,3225.497998,13.575815,2.035347,1,0,3
750,0,marta_pilot,3,TrialSpatialSpan,2,2,2304.083377,2310.497997,2312.402503,138.988705,1.904506,1,1,1
751,1,marta_pilot,3,TrialSpatialSpan,2,2,2318.159032,2324.567205,2325.88161,14.075655,1.314405,1,0,1
752,2,marta_pilot,3,TrialSpatialSpan,1,1,2331.10432,2337.487639,2338.782259,12.945288,1.29462,1,0,1
753,3,marta_pilot,3,TrialSpatialSpan,2,2,2344.00788,2350.493934,2352.346306,12.90356,1.852372,1,0,1
754,4,marta_pilot,3,TrialSpatialSpan,2,2,2358.063998,2364.476393,2366.575233,14.056118,2.09884,1,0,1
755,5,marta_pilot,3,TrialSpatialSpan,2,0,2491.895854,2498.314778,2500.508139,17.821091,2.193361,0,1,2
756,6,marta_pilot,3,TrialSpatialSpan,0,0,2506.557077,2512.963462,2514.891647,14.661223,1.928185,1,0,2
757,7,marta_pilot,3,TrialSpatialSpan,1,1,2520.88993,2527.313643,2529.738024,14.332853,2.424381,1,0,2
758,8,marta_pilot,3,TrialSpatialSpan,2,2,2535.995679,2542.400442,2544.294823,15.105749,1.894381,1,0,2
759,9,marta_pilot,3,TrialSpatialSpan,2,2,2549.994307,2556.360075,2559.050131,13.998628,2.690056,1,0,2
760,10,marta_pilot,3,TrialSpatialSpan,0,0,2565.629516,2572.023263,2574.117712,15.635209,2.094449,1,0,2
761,11,marta_pilot,3,TrialSpatialSpan,0,0,2579.765682,2586.158744,2588.357571,14.136166,2.198827,1,0,2
762,12,marta_pilot,3,TrialSpatialSpan,1,1,2594.223818,2600.670266,2603.165743,14.458136,2.495477,1,0,2
763,13,marta_pilot,3,TrialSpatialSpan,0,1,3234.749081,3241.135314,3242.382352,17.746639,1.247038,0,1,3
764,14,marta_pilot,3,TrialSpatialSpan,0,2,3247.606412,3254.083493,3256.494256,12.857331,2.410763,0,0,3
765,15,marta_pilot,3,TrialSpatialSpan,2,2,3262.455139,3268.826654,3270.612332,14.848727,1.785678,1,0,3
766,0,marta_pilot,4,TrialDigitSpan,0,0,3443.636071,3450.019158,3451.257309,16.384594,1.238151,1,1,1
767,1,marta_pilot,4,TrialDigitSpan,2,2,3455.907593,3462.316931,3464.638667,12.271522,2.321736,1,0,1
768,2,marta_pilot,4,TrialDigitSpan,2,2,3470.63657,3477.050784,3478.839747,14.728977,1.788963,1,0,1
769,3,marta_pilot,4,TrialDigitSpan,2,2,3484.444847,3490.809112,3492.507262,13.808277,1.69815,1,0,1
770,4,marta_pilot,4,TrialDigitSpan,2,2,3498.151102,3504.503789,3506.281672,13.706255,1.777883,1,0,1
771,5,marta_pilot,4,TrialDigitSpan,1,1,3511.94758,3518.330808,3520.213122,13.796478,1.882314,1,0,1
772,6,marta_pilot,4,TrialDigitSpan,2,2,3525.93487,3532.329325,3534.485716,13.98729,2.156391,1,0,1
773,7,marta_pilot,4,TrialDigitSpan,0,0,3540.235417,3546.64578,3548.926756,14.300547,2.280976,1,0,1
774,8,marta_pilot,4,TrialDigitSpan,1,1,3554.690532,3561.102089,3563.423611,14.455115,2.321522,1,0,1
775,9,marta_pilot,4,TrialDigitSpan,1,1,3881.022714,3887.422766,3889.808866,16.822715,2.3861,1,1,2
776,10,marta_pilot,4,TrialDigitSpan,1,1,3895.565114,3901.961474,3903.35763,14.5424,1.396156,1,0,2
777,11,marta_pilot,4,TrialDigitSpan,2,2,3908.599608,3915.016571,3916.877256,13.034494,1.860685,1,0,2
778,12,marta_pilot,4,TrialDigitSpan,2,2,3922.677513,3929.04682,3931.916164,14.077905,2.869344,1,0,2
779,13,marta_pilot,4,TrialDigitSpan,2,2,3938.886263,3945.306204,3946.832215,16.20875,1.526011,1,0,2
780,14,marta_pilot,4,TrialDigitSpan,0,0,3951.921759,3958.298667,3959.821459,13.035496,1.522792,1,0,2
781,15,marta_pilot,4,TrialDigitSpan,0,-1,3965.285763,3971.697002,-1,13.364004,3,0,0,2
782,16,marta_pilot,4,TrialDigitSpan,0,0,3975.192702,3981.604199,3983.470999,9.906939,1.8668,1,0,2
783,17,marta_pilot,4,TrialDigitSpan,2,2,4199.531226,4205.957407,4207.298164,13.917798,1.340757,1,1,3
784,18,marta_pilot,4,TrialDigitSpan,2,2,4212.742178,4219.106174,4220.696855,13.210952,1.590681,1,0,3
785,19,marta_pilot,4,TrialDigitSpan,0,0,4226.468301,4232.869895,4234.456055,13.726123,1.58616,1,0,3
786,20,marta_pilot,4,TrialDigitSpan,1,1,4239.813091,4246.208163,4247.457335,13.34479,1.249172,1,0,3
787,21,marta_pilot,4,TrialDigitSpan,0,0,4252.301423,4258.68352,4259.977165,12.488332,1.293645,1,0,3
788,22,marta_pilot,4,TrialDigitSpan,2,2,4264.813378,4271.268228,4273.920049,12.511955,2.651821,1,0,3
789,23,marta_pilot,4,TrialDigitSpan,2,2,4279.990929,4286.402258,4288.299772,15.177551,1.897514,1,0,3
790,24,marta_pilot,4,TrialDigitSpan,1,1,4293.917163,4300.317651,4302.677155,13.926234,2.359504,1,0,3
791,25,marta_pilot,4,TrialDigitSpan,0,0,4309.185024,4315.568643,4316.610401,15.267861,1.041758,1,0,3
792,0,marta_pilot,4,TrialSpatialRotation,1,1,3569.508323,3575.952042,3578.488011,14.817791,2.535969,1,1,1
793,1,marta_pilot,4,TrialSpatialRotation,1,1,3584.659973,3591.114101,3592.683021,15.15165,1.56892,1,0,1
794,2,marta_pilot,4,TrialSpatialRotation,1,1,3598.313938,3604.747303,3605.973301,13.653965,1.225998,1,0,1
795,3,marta_pilot,4,TrialSpatialRotation,0,1,3611.504048,3617.925617,3619.350357,13.19011,1.42474,0,0,1
796,4,marta_pilot,4,TrialSpatialRotation,2,2,3625.124701,3631.590006,3633.218919,13.620653,1.628913,1,0,1
797,5,marta_pilot,4,TrialSpatialRotation,1,2,3638.590264,3645.027735,3647.602514,13.465563,2.574779,0,0,1
798,6,marta_pilot,4,TrialSpatialRotation,2,2,3654.458647,3660.886048,3662.622954,15.868383,1.736906,1,0,1
799,7,marta_pilot,4,TrialSpatialRotation,1,1,3668.642001,3675.126421,3676.75684,14.183354,1.630419,1,0,1
800,8,marta_pilot,4,TrialSpatialRotation,2,2,3780.732196,3787.135915,3788.421662,13.430281,1.285747,1,1,2
801,9,marta_pilot,4,TrialSpatialRotation,1,0,3793.269017,3799.701953,3801.713376,12.536821,2.011423,0,0,2
802,10,marta_pilot,4,TrialSpatialRotation,1,2,3807.226584,3813.681027,3815.11734,13.957567,1.436313,0,0,2
803,11,marta_pilot,4,TrialSpatialRotation,0,0,3820.831795,3827.257028,3829.554229,13.605211,2.297201,1,0,2
804,12,marta_pilot,4,TrialSpatialRotation,1,1,3836.038311,3842.490232,3844.400402,15.206516,1.91017,1,0,2
805,13,marta_pilot,4,TrialSpatialRotation,1,1,3850.211882,3856.690664,3858.348213,14.173571,1.657549,1,0,2
806,14,marta_pilot,4,TrialSpatialRotation,1,1,3864.199999,3870.707283,3872.252344,13.988117,1.545061,1,0,2
807,15,marta_pilot,4,TrialSpatialRotation,1,1,4104.001499,4110.414774,4111.796768,13.466338,1.381994,1,1,3
808,16,marta_pilot,4,TrialSpatialRotation,0,2,4116.776071,4123.222219,4124.836553,12.774572,1.614334,0,0,3
809,17,marta_pilot,4,TrialSpatialRotation,0,2,4129.761686,4136.21637,4138.612679,12.985615,2.396309,0,0,3
810,18,marta_pilot,4,TrialSpatialRotation,2,2,4144.597527,4151.077317,4152.749391,14.835841,1.672074,1,0,3
811,19,marta_pilot,4,TrialSpatialRotation,1,1,4158.187693,4164.665526,4167.255302,13.590166,2.589776,1,0,3
812,20,marta_pilot,4,TrialSpatialRotation,2,2,4173.284771,4179.68642,4180.956137,15.097078,1.269717,1,0,3
813,21,marta_pilot,4,TrialSpatialRotation,1,1,4185.613428,4192.057371,4193.925822,12.328657,1.868451,1,0,3
814,22,marta_pilot,4,TrialSpatialRotation,2,0,4321.428984,4327.87302,4329.082582,12.24396,1.209562,0,1,4
815,23,marta_pilot,4,TrialSpatialRotation,2,2,4334.532246,4340.956572,4342.532477,13.103262,1.575905,1,0,4
816,24,marta_pilot,4,TrialSpatialRotation,0,0,4347.877088,4354.33526,4355.668578,13.344842,1.333318,1,0,4
817,25,marta_pilot,4,TrialSpatialRotation,1,1,4360.552,4367.001708,4369.182261,12.674912,2.180553,1,0,4
818,0,marta_pilot,4,TrialSpatialSpan,0,0,3400.285759,3406.669909,3408.371011,137.83062,1.701102,1,1,1
819,1,marta_pilot,4,TrialSpatialSpan,0,2,3413.825105,3420.206252,3421.697981,13.539346,1.491729,0,0,1
820,2,marta_pilot,4,TrialSpatialSpan,2,2,3427.251477,3433.632679,3435.011801,13.426372,1.379122,1,0,1
821,3,marta_pilot,4,TrialSpatialSpan,2,0,3682.145735,3688.542457,3690.848423,13.503734,2.305966,0,1,2
822,4,marta_pilot,4,TrialSpatialSpan,1,0,3697.498167,3703.892497,3705.798878,15.352432,1.906381,0,0,2
823,5,marta_pilot,4,TrialSpatialSpan,0,0,3711.970307,3718.380249,3719.755172,14.47214,1.374923,1,0,2
824,6,marta_pilot,4,TrialSpatialSpan,2,2,3724.581491,3731.025384,3732.619084,12.611184,1.5937,1,0,2
825,7,marta_pilot,4,TrialSpatialSpan,2,2,3738.255837,3744.658893,3746.518401,13.674346,1.859508,1,0,2
826,8,marta_pilot,4,TrialSpatialSpan,2,2,3752.383909,3758.766545,3760.966033,14.128072,2.199488,1,0,2
827,9,marta_pilot,4,TrialSpatialSpan,0,-1,3767.301915,3773.682459,-1,14.918006,3,0,0,2
828,10,marta_pilot,4,TrialSpatialSpan,2,2,3989.094873,3995.51348,3997.306819,13.902171,1.793339,1,1,3
829,11,marta_pilot,4,TrialSpatialSpan,2,2,4003.017705,4009.38615,4011.503121,13.922832,2.116971,1,0,3
830,12,marta_pilot,4,TrialSpatialSpan,0,0,4016.987253,4023.361513,4025.53026,13.969548,2.168747,1,0,3
831,13,marta_pilot,4,TrialSpatialSpan,0,0,4031.402128,4037.804965,4039.071338,14.414875,1.266373,1,0,3
832,14,marta_pilot,4,TrialSpatialSpan,1,1,4044.117336,4050.508807,4052.526927,12.715208,2.01812,1,0,3
833,15,marta_pilot,4,TrialSpatialSpan,2,2,4058.455885,4064.870968,4067.418564,14.338549,2.547596,1,0,3
834,16,marta_pilot,4,TrialSpatialSpan,2,2,4074.079468,4080.527915,4083.413283,15.623583,2.885368,1,0,3
835,17,marta_pilot,4,TrialSpatialSpan,2,-1,4090.535161,4096.946752,-1,16.455693,3,0,0,3
836,0,paul_pilot,1,TrialDigitSpan,1,1,322.671937,329.4032893,331.4591222,19.8522599,2.0558329,1,1,1
837,1,paul_pilot,1,TrialDigitSpan,0,-1,337.5115852,344.2606211,-1,14.8396482,3,0,0,1
838,2,paul_pilot,1,TrialDigitSpan,2,2,348.1030045,354.9118259,356.5093675,10.5914193,1.5975416,1,0,1
839,3,paul_pilot,1,TrialDigitSpan,2,2,362.1976216,368.9227045,371.1616549,14.0946171,2.2389504,1,0,1
840,4,paul_pilot,1,TrialDigitSpan,1,1,377.7625632,384.5088639,386.8288019,15.5649416,2.319938,1,0,1
841,5,paul_pilot,1,TrialDigitSpan,2,2,393.8467238,400.5734262,402.646647,16.0841606,2.0732208,1,0,1
842,6,paul_pilot,1,TrialDigitSpan,2,2,409.1423774,415.8715365,417.8978505,15.2956536,2.026314,1,0,1
843,7,paul_pilot,1,TrialDigitSpan,2,2,424.4650669,431.2396364,433.7916882,15.3226895,2.5520518,1,0,1
844,8,paul_pilot,1,TrialDigitSpan,2,2,440.9873672,447.7206843,449.1897278,16.5223003,1.4690435,1,0,1
845,9,paul_pilot,1,TrialDigitSpan,0,0,713.3242207,720.1529477,721.6519096,18.7491589,1.4989619,1,1,2
846,10,paul_pilot,1,TrialDigitSpan,0,0,727.7134418,734.463753,737.0391746,14.3892211,2.5754216,1,0,2
847,11,paul_pilot,1,TrialDigitSpan,2,2,743.8650146,750.6214793,752.3945236,16.1515728,1.7730443,1,0,2
848,12,paul_pilot,1,TrialDigitSpan,1,1,758.5017629,765.2920046,766.709326,14.6367483,1.4173214,1,0,2
849,13,paul_pilot,1,TrialDigitSpan,0,0,772.0080781,778.7394419,780.4443986,13.5063152,1.7049567,1,0,2
850,14,paul_pilot,1,TrialDigitSpan,1,1,786.3755782,793.1392698,795.0335693,14.3675001,1.8942995,1,0,2
851,15,paul_pilot,1,TrialDigitSpan,0,0,800.6646667,807.4254413,809.0371764,14.2890885,1.6117351,1,0,2
852,16,paul_pilot,1,TrialDigitSpan,0,0,814.5585363,821.3211792,823.2783239,13.8938696,1.9571447,1,0,2
853,17,paul_pilot,1,TrialDigitSpan,2,2,829.4676137,836.1804278,838.0368044,14.9090774,1.8563766,1,0,2
854,18,paul_pilot,1,TrialDigitSpan,2,2,935.0394094,941.8137221,942.9717746,19.6522715,1.1580525,1,1,3
855,19,paul_pilot,1,TrialDigitSpan,0,0,948.6125779,955.3537216,956.8974812,13.5731685,1.5437596,1,0,3
856,20,paul_pilot,1,TrialDigitSpan,0,-1,962.4723153,969.222054,-1,13.8597374,3,0,0,3
857,21,paul_pilot,1,TrialDigitSpan,1,1,972.561378,979.3085997,980.9083736,10.0890627,1.5997739,1,0,3
858,22,paul_pilot,1,TrialDigitSpan,1,1,986.9963825,993.763345,994.9966385,14.4350045,1.2332935,1,0,3
859,23,paul_pilot,1,TrialDigitSpan,0,-1,1000.34734,1007.128794,-1,13.3509575,3,0,0,3
860,24,paul_pilot,1,TrialDigitSpan,0,0,1010.396963,1017.104784,1019.146789,10.049623,2.042005,1,0,3
861,25,paul_pilot,1,TrialDigitSpan,1,1,1025.098988,1031.796205,1033.453408,14.702025,1.657203,1,0,3
862,0,paul_pilot,1,TrialSpatialRotation,2,2,20.44296646,27.36180472,29.09820771,,1.73640299,1,1,1
863,1,paul_pilot,1,TrialSpatialRotation,2,-1,34.56316185,41.54662037,-1,14.12019539,3,0,0,1
864,2,paul_pilot,1,TrialSpatialRotation,1,1,45.63175297,52.52190304,54.03002644,11.06859112,1.5081234,1,0,1
865,3,paul_pilot,1,TrialSpatialRotation,1,0,59.44564581,66.32690167,67.63326955,13.81389284,1.30636788,0,0,1
866,4,paul_pilot,1,TrialSpatialRotation,2,2,72.81270742,79.68604493,82.001652,13.36706161,2.31560707,1,0,1
867,5,paul_pilot,1,TrialSpatialRotation,2,0,88.14604497,95.03310633,96.55945277,15.33333755,1.52634644,0,0,1
868,6,paul_pilot,1,TrialSpatialRotation,0,0,223.7980006,230.693778,232.9163046,16.1434284,2.2225266,1,1,2
869,7,paul_pilot,1,TrialSpatialRotation,0,-1,239.4545715,246.3334782,-1,15.6565709,3,0,0,2
870,8,paul_pilot,1,TrialSpatialRotation,1,1,250.1142919,257.01741,258.8638241,10.6597204,1.8464141,1,0,2
871,9,paul_pilot,1,TrialSpatialRotation,0,-1,264.4160182,271.3302515,-1,14.3017263,3,0,0,2
872,10,paul_pilot,1,TrialSpatialRotation,0,0,275.2698615,282.1265278,283.6808681,10.8538433,1.5543403,1,0,2
873,11,paul_pilot,1,TrialSpatialRotation,1,0,288.9460347,295.8204501,297.0916839,13.6761732,1.2712338,0,0,2
874,12,paul_pilot,1,TrialSpatialRotation,2,1,302.8196771,309.6453328,312.378788,13.8736424,2.7334552,0,0,2
875,13,paul_pilot,1,TrialSpatialRotation,1,1,458.3078127,465.2010431,467.1443508,17.3204455,1.9433077,1,1,3
876,14,paul_pilot,1,TrialSpatialRotation,2,2,473.7010677,480.6008589,482.7294354,15.393255,2.1285765,1,0,3
877,15,paul_pilot,1,TrialSpatialRotation,2,2,489.0644526,495.9577582,498.2323954,15.3633849,2.2746372,1,0,3
878,16,paul_pilot,1,TrialSpatialRotation,0,0,504.8041334,511.6958826,513.8977075,15.7396808,2.2018249,1,0,3
879,17,paul_pilot,1,TrialSpatialRotation,2,0,519.9520822,526.843761,529.5421963,15.1479488,2.6984353,0,0,3
880,18,paul_pilot,1,TrialSpatialRotation,2,2,536.8475142,543.754967,545.2496774,16.895432,1.4947104,1,0,3
881,19,paul_pilot,1,TrialSpatialRotation,2,2,550.5422966,557.4331679,559.4562538,13.6947824,2.0230859,1,0,3
882,20,paul_pilot,1,TrialSpatialRotation,2,2,565.8464806,572.7437911,574.3885286,15.304184,1.6447375,1,0,3
883,21,paul_pilot,1,TrialSpatialRotation,2,2,1039.227836,1046.106647,1048.209965,14.128848,2.103318,1,1,4
884,22,paul_pilot,1,TrialSpatialRotation,2,-1,1054.859711,1061.741727,-1,15.631875,3,0,0,4
