,participant_id,block,type,response_time,accuracy,switch_type,occurence
238,clouds_pilot,4.0,TrialSpatialRotation,1.7194039999999404,1,none,1.0
239,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,1.0
240,clouds_pilot,4.0,TrialSpatialRotation,2.266939999999977,1,none,1.0
241,clouds_pilot,4.0,TrialSpatialRotation,1.9697329999999056,1,SS-SR,2.0
242,clouds_pilot,4.0,TrialSpatialRotation,2.8064970000000358,1,none,2.0
243,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,2.0
244,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,2.0
245,clouds_pilot,4.0,TrialSpatialRotation,2.5960589999995136,1,none,2.0
246,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,2.0
247,clouds_pilot,4.0,TrialSpatialRotation,2.1542419999996127,0,none,2.0
248,clouds_pilot,4.0,TrialSpatialRotation,2.0305719999996654,1,none,2.0
249,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,2.0
250,clouds_pilot,4.0,TrialSpatialRotation,2.2779100000002472,1,DS-SR,3.0
251,clouds_pilot,4.0,TrialSpatialRotation,1.984693999999763,1,none,3.0
252,clouds_pilot,4.0,TrialSpatialRotation,1.9846959999999854,0,none,3.0
253,clouds_pilot,4.0,TrialSpatialRotation,2.473388000000341,1,none,3.0
254,clouds_pilot,4.0,TrialSpatialRotation,1.992674000000079,1,none,3.0
255,clouds_pilot,4.0,TrialSpatialRotation,1.685493999999835,1,none,3.0
256,clouds_pilot,4.0,TrialSpatialRotation,2.0934040000001914,0,none,3.0
257,clouds_pilot,4.0,TrialSpatialRotation,2.6519109999999273,1,none,3.0
258,clouds_pilot,4.0,TrialSpatialRotation,1.5169450000003053,1,none,3.0
259,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,SS-SR,4.0
260,clouds_pilot,4.0,TrialSpatialRotation,3.0,0,none,4.0
261,clouds_pilot,4.0,TrialSpatialRotation,2.3656780000001163,1,none,4.0
262,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,NONE-SS,1.0
263,clouds_pilot,4.0,TrialSpatialSpan,2.605037000000266,0,none,1.0
264,clouds_pilot,4.0,TrialSpatialSpan,1.752313999999842,1,none,1.0
265,clouds_pilot,4.0,TrialSpatialSpan,2.5771109999996042,1,none,1.0
266,clouds_pilot,4.0,TrialSpatialSpan,2.5232559999999467,0,DS-SS,2.0
267,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,none,2.0
268,clouds_pilot,4.0,TrialSpatialSpan,1.9827000000000226,1,none,2.0
269,clouds_pilot,4.0,TrialSpatialSpan,1.664549999999963,1,none,2.0
270,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,none,2.0
271,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,none,2.0
272,clouds_pilot,4.0,TrialSpatialSpan,1.5119580000000497,0,none,2.0
273,clouds_pilot,4.0,TrialSpatialSpan,2.3716600000002472,1,SR-SS,3.0
274,clouds_pilot,4.0,TrialSpatialSpan,2.504305000000386,0,none,3.0
275,clouds_pilot,4.0,TrialSpatialSpan,2.701778000000104,0,none,3.0
276,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,none,3.0
277,clouds_pilot,4.0,TrialSpatialSpan,2.8753139999998893,1,none,3.0
278,clouds_pilot,4.0,TrialSpatialSpan,3.0,0,none,3.0
279,louis_pilot,1.0,TrialDigitSpan,1.4800433999999996,1,SR-DS,1.0
280,louis_pilot,1.0,TrialDigitSpan,2.0395476999999858,1,none,1.0
281,louis_pilot,1.0,TrialDigitSpan,1.4900183999999683,1,none,1.0
282,louis_pilot,1.0,TrialDigitSpan,2.771590500000002,1,none,1.0
283,louis_pilot,1.0,TrialDigitSpan,1.6525824,1,none,1.0
284,louis_pilot,1.0,TrialDigitSpan,3.0,0,none,1.0
285,louis_pilot,1.0,TrialDigitSpan,1.920866300000057,1,SS-DS,2.0
286,louis_pilot,1.0,TrialDigitSpan,3.0,0,none,2.0
287,louis_pilot,1.0,TrialDigitSpan,1.4820379999999886,1,none,2.0
288,louis_pilot,1.0,TrialDigitSpan,1.5319051000000172,1,none,2.0
289,louis_pilot,1.0,TrialDigitSpan,2.946126000000163,1,none,2.0
290,louis_pilot,1.0,TrialDigitSpan,1.9228602000000592,1,none,2.0
291,louis_pilot,1.0,TrialDigitSpan,1.9986575000000357,1,none,2.0
292,louis_pilot,1.0,TrialDigitSpan,2.2310353999998824,1,none,2.0
293,louis_pilot,1.0,TrialSpatialRotation,2.0824332199999986,1,NONE-SR,1.0
294,louis_pilot,1.0,TrialSpatialRotation,2.8593583199999983,0,none,1.0
295,louis_pilot,1.0,TrialSpatialRotation,2.766602039999995,1,none,1.0
296,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,1.0
297,louis_pilot,1.0,TrialSpatialRotation,2.2320327799999973,1,none,1.0
298,louis_pilot,1.0,TrialSpatialRotation,2.688813300000021,1,none,1.0
299,louis_pilot,1.0,TrialSpatialRotation,2.3776439000000664,0,SS-SR,2.0
300,louis_pilot,1.0,TrialSpatialRotation,1.8979258999999615,1,none,2.0
301,louis_pilot,1.0,TrialSpatialRotation,2.8663377999999966,0,none,2.0
302,louis_pilot,1.0,TrialSpatialRotation,2.7596214000000145,1,none,2.0
303,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,2.0
304,louis_pilot,1.0,TrialSpatialRotation,2.3088261999999986,1,none,2.0
305,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,2.0
306,louis_pilot,1.0,TrialSpatialRotation,2.3856230000000096,0,none,2.0
307,louis_pilot,1.0,TrialSpatialRotation,2.432495299999914,0,SS-SR,3.0
308,louis_pilot,1.0,TrialSpatialRotation,2.18216730000006,1,none,3.0
309,louis_pilot,1.0,TrialSpatialRotation,1.7433694999999716,1,none,3.0
310,louis_pilot,1.0,TrialSpatialRotation,2.6598902000000635,1,none,3.0
311,louis_pilot,1.0,TrialSpatialRotation,1.9557698000000983,1,none,3.0
312,louis_pilot,1.0,TrialSpatialRotation,1.3902822000001152,1,none,3.0
313,louis_pilot,1.0,TrialSpatialRotation,2.91520770000011,1,DS-SR,4.0
314,louis_pilot,1.0,TrialSpatialRotation,2.096395899999834,1,none,4.0
315,louis_pilot,1.0,TrialSpatialRotation,1.8360912999999073,1,none,4.0
316,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,4.0
317,louis_pilot,1.0,TrialSpatialRotation,2.26993159999995,0,none,4.0
318,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,4.0
319,louis_pilot,1.0,TrialSpatialRotation,2.8853209000001243,0,none,4.0
320,louis_pilot,1.0,TrialSpatialRotation,3.0,0,none,4.0
321,louis_pilot,1.0,TrialSpatialSpan,3.0,0,DS-SS,1.0
322,louis_pilot,1.0,TrialSpatialSpan,1.538885399999998,1,none,1.0
323,louis_pilot,1.0,TrialSpatialSpan,2.4285097000000064,1,none,1.0
324,louis_pilot,1.0,TrialSpatialSpan,2.6618842999999686,1,none,1.0
325,louis_pilot,1.0,TrialSpatialSpan,2.7656063999999674,0,none,1.0
326,louis_pilot,1.0,TrialSpatialSpan,2.7546371999999906,0,none,1.0
327,louis_pilot,1.0,TrialSpatialSpan,3.0,0,none,1.0
328,louis_pilot,1.0,TrialSpatialSpan,2.080439100000035,1,SR-SS,2.0
329,louis_pilot,1.0,TrialSpatialSpan,1.6944699000000014,1,none,2.0
330,louis_pilot,1.0,TrialSpatialSpan,2.177147599999955,0,none,2.0
331,louis_pilot,1.0,TrialSpatialSpan,3.0,0,none,2.0
332,louis_pilot,1.0,TrialSpatialSpan,1.7343610999999441,1,none,2.0
333,louis_pilot,1.0,TrialSpatialSpan,3.0,0,none,2.0
334,louis_pilot,1.0,TrialSpatialSpan,2.799515500000041,0,none,2.0
335,louis_pilot,1.0,TrialSpatialSpan,2.6449294000000236,0,none,2.0
336,louis_pilot,1.0,TrialSpatialSpan,3.0,0,none,2.0
