,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence
5473,45,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,83,288144.03,1,1,1,1902.185,0,SS-SR,1
5474,46,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,85,294808.61,0,0,1,2998.88,0,SS-SR,1
5483,55,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,99,349149.61,0,0,1,1563.535,1,SS-SR,2
5484,56,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,101,355705.08,,2,,,0,SS-SR,2
5485,57,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,103,362754.605,2,2,1,1657.51,0,SS-SR,2
5486,58,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,105,369391.19,2,0,,1434.485,0,SS-SR,2
5487,59,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,107,376570.26,1,1,1,1798.915,0,SS-SR,2
5488,60,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,109,383077.4,0,0,1,1485.515,0,SS-SR,2
5489,61,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,111,389361.645,2,1,,1737.05,0,SS-SR,2
5501,73,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,131,449448.445,2,2,1,1351.165,1,DS-SR,3
5502,74,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,133,456417.145,0,0,1,1739.14,0,DS-SR,3
5503,75,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,135,463436.22,0,0,1,1658.555,0,DS-SR,3
5504,76,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,137,470005.48,0,0,1,1194.29,0,DS-SR,3
5505,77,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,139,476375.68,0,2,,1394.205,0,DS-SR,3
5506,78,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,141,482853.96,1,1,1,1815.465,0,DS-SR,3
5523,95,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,169,572083.53,2,2,1,2163.02,1,DS-SR,4
5524,96,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,171,579175.75,0,0,1,1618.92,0,DS-SR,4
5525,97,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,173,586381.94,2,2,1,1505.125,0,DS-SR,4
5526,98,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,175,593465.885,1,1,1,2581.12,0,DS-SR,4
5527,99,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,177,599835.275,1,0,,872.12,0,DS-SR,4
5528,100,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,179,607049.03,0,2,,1492.08,0,DS-SR,4
5529,101,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,181,614126.415,2,1,,2414.815,0,DS-SR,4
5542,114,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,200,666489.54,0,0,1,2530.475,1,DS-SR,5
5543,115,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,202,673695.655,1,1,1,1725.94,0,DS-SR,5
5544,116,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,204,680330.46,2,2,1,1633.28,0,DS-SR,5
5545,117,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,206,686673.825,,1,,,0,DS-SR,5
5546,118,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,208,693146.5,0,0,1,2990.92,0,DS-SR,5
5547,119,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,210,699762.72,0,0,1,2150.465,0,DS-SR,5
5592,164,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,288,952090.6,0,0,1,1966.84,1,SS-SR,6
5593,165,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,290,959046.185,1,1,1,2535.305,0,SS-SR,6
5594,166,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,292,965838.295,1,0,,2803.2,0,SS-SR,6
5595,167,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,294,972534.345,2,2,1,1813.4,0,SS-SR,6
5596,168,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,296,978812.76,0,0,1,1719.36,0,SS-SR,6
5597,169,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,298,985328.935,0,0,1,1359.37,0,SS-SR,6
5598,170,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,300,991711.09,0,1,,1636.895,0,SS-SR,6
5599,171,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,302,998796.4,0,0,1,2496.575,0,SS-SR,6
5608,180,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,316,1048872.665,2,0,,1413.72,1,SS-SR,7
5609,181,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,318,1055473.46,2,1,,1774.575,0,SS-SR,7
5610,182,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,320,1062660.04,0,1,,2084.88,0,SS-SR,7
5611,183,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,322,1069581.65,,1,,,0,SS-SR,7
5612,184,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,324,1075843.135,1,1,1,1882.69,0,SS-SR,7
5613,185,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,326,1082242.205,0,2,,2883.43,0,SS-SR,7
5614,186,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,328,1088731.865,0,0,1,1630.635,0,SS-SR,7
5623,195,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,342,1130656.33,,2,,,1,DS-SR,8
5624,196,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,344,1137183.73,0,1,,2431.175,0,DS-SR,8
5625,197,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,346,1144043.585,2,1,,2411.55,0,DS-SR,8
5626,198,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,348,1150942.105,1,1,1,1685.21,0,DS-SR,8
5627,199,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,350,1158058.635,2,2,1,2053.94,0,DS-SR,8
5628,200,452.40499999999884_3732,20,Female,ts-trial-spatial-rotation,ts-trial,352,1165255.49,0,2,,1294.5,0,DS-SR,8
5437,9,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,17,78482.875,1,1,1,2784.94,1,DS-SS,1
5438,10,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,19,85559.1,1,1,1,2886.46,0,DS-SS,1
5439,11,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,21,92371.82,,2,,,0,DS-SS,1
5440,12,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,23,99118.55,1,1,1,2357.41,0,DS-SS,1
5441,13,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,25,105815.59,2,2,1,1547.85,0,DS-SS,1
5442,14,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,27,112355.42,1,1,1,2025.185,0,DS-SS,1
5443,15,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,29,118678.97,2,1,,2064.965,0,DS-SS,1
5444,16,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,31,125201.395,2,2,1,1969.62,0,DS-SS,1
5445,17,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,33,131617.16,2,1,,1959.945,0,DS-SS,1
5456,28,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,51,179715.765,1,0,,2507.34,1,DS-SS,2
5457,29,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,53,186274.135,0,0,1,2588.705,0,DS-SS,2
5458,30,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,55,193364.69,,0,,,0,DS-SS,2
5459,31,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,57,199636.21,1,1,1,1140.245,0,DS-SS,2
5460,32,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,59,206686.26,0,0,1,1743.12,0,DS-SS,2
5461,33,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,61,213578.94,0,0,1,1358.39,0,DS-SS,2
5462,34,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,63,220540.76,1,2,,2565.56,0,DS-SS,2
5463,35,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,65,227340.765,0,0,1,2252.655,0,DS-SS,2
5464,36,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,67,234354.545,0,2,,2772.91,0,DS-SS,2
5476,48,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,87,304969.765,2,1,,2999.645,1,SR-SS,3
5477,49,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,89,312159.385,1,2,,2924.685,0,SR-SS,3
5478,50,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,91,318508.92,1,0,,1235.405,0,SR-SS,3
5479,51,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,93,324854.09,0,2,,2456.78,0,SR-SS,3
5480,52,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,95,332102.86,0,0,1,1275.935,0,SR-SS,3
5481,53,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,97,338990.31,0,0,1,1284.715,0,SR-SS,3
5508,80,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,143,489512.535,1,1,1,2031.765,1,SR-SS,4
5509,81,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,145,496422.955,2,2,1,1992.25,0,SR-SS,4
5510,82,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,147,503032.51,1,1,1,1731.19,0,SR-SS,4
5511,83,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,149,510229.735,2,1,,2348.675,0,SR-SS,4
5512,84,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,151,516979.185,1,1,1,1484.13,0,SR-SS,4
5513,85,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,153,523894.285,1,1,1,2766.85,0,SR-SS,4
5514,86,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,155,530608.715,2,2,1,1489.755,0,SR-SS,4
5549,121,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,212,706421.515,2,2,1,1281.775,1,SR-SS,5
5550,122,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,214,713488.49,1,1,1,1761.455,0,SR-SS,5
5551,123,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,216,720371.24,2,2,1,2094.775,0,SR-SS,5
5552,124,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,218,726651.75,0,0,1,2026.755,0,SR-SS,5
5553,125,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,220,732966.51,,1,,,0,SR-SS,5
5554,126,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,222,739468.44,0,0,1,1512.295,0,SR-SS,5
5555,127,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,224,746384.98,0,0,1,1705.88,0,SR-SS,5
5556,128,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,226,752849.825,1,0,,2980.745,0,SR-SS,5
5567,139,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,244,804459.695,1,1,1,1011.705,1,DS-SS,6
5568,140,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,246,810909.82,0,2,,1788.26,0,DS-SS,6
5569,141,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,248,817257.775,2,2,1,1235.18,0,DS-SS,6
5570,142,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,250,824458.785,0,0,1,2671.35,0,DS-SS,6
5571,143,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,252,831696.695,0,0,1,1680.485,0,DS-SS,6
5572,144,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,254,838518.35,,2,,,0,DS-SS,6
5573,145,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,256,845327.07,2,2,1,1690.62,0,DS-SS,6
5582,154,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,270,887132.57,1,1,1,1225.145,1,DS-SS,7
5583,155,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,272,893770.66,0,2,,1738.52,0,DS-SS,7
5584,156,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,274,901014.425,0,0,1,1623.805,0,DS-SS,7
5585,157,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,276,908002.325,,2,,,0,DS-SS,7
5586,158,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,278,915007.88,1,0,,2659.295,0,DS-SS,7
5587,159,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,280,921481.85,0,1,,1081.54,0,DS-SS,7
5588,160,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,282,927858.44,1,0,,2930.415,0,DS-SS,7
5589,161,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,284,934918.92,2,1,,1600.615,0,DS-SS,7
5590,162,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,286,941931.915,2,2,1,1326.71,0,DS-SS,7
5601,173,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,304,1008957.18,2,2,1,1852.825,1,SR-SS,8
5602,174,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,306,1015331.68,0,0,1,1400.71,0,SR-SS,8
5603,175,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,308,1021984.78,1,1,1,1821.435,0,SR-SS,8
5604,176,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,310,1028506.645,0,0,1,2464.78,0,SR-SS,8
5605,177,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,312,1035214.18,0,1,,2585.555,0,SR-SS,8
5606,178,452.40499999999884_3732,20,Female,ts-trial-spatial-span,ts-trial,314,1042213.17,0,0,1,2683.365,0,SR-SS,8
5024,9,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,17,109488.73,0,0,1,1340.92,1,SR-DS,1
5025,10,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,19,114690.745,1,1,1,1643.83,0,SR-DS,1
5026,11,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,21,119623.275,2,2,1,2672.695,0,SR-DS,1
5027,12,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,23,124619.97,0,2,,2607.82,0,SR-DS,1
5028,13,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,25,129623.58,1,1,1,2217.405,0,SR-DS,1
5029,14,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,27,135242.31,,0,,,0,SR-DS,1
5048,33,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,59,244122.755,2,2,1,1616.15,1,SS-DS,2
5049,34,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,61,249323.2,0,0,1,1820.7,0,SS-DS,2
5050,35,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,63,255030.38,,2,,,0,SS-DS,2
5051,36,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,65,259824.385,0,2,,1043.795,0,SS-DS,2
5052,37,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,67,265502.54,0,1,,1768.57,0,SS-DS,2
5053,38,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,69,271104.06,0,1,,2536.05,0,SS-DS,2
5054,39,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,71,276231.225,2,2,1,1598.625,0,SS-DS,2
5055,40,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,73,281549.66,1,2,,2724.935,0,SS-DS,2
5075,60,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,107,403610.64,,0,,,1,SR-DS,3
5076,61,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,109,408572.875,2,1,,2697.805,0,SR-DS,3
5077,62,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,111,414198.76,1,1,1,2268.69,0,SR-DS,3
5078,63,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,113,419159.71,2,2,1,2844.675,0,SR-DS,3
5079,64,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,115,424124.395,2,2,1,1863.26,0,SR-DS,3
5080,65,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,117,429183.395,0,0,1,2837.745,0,SR-DS,3
5081,66,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,119,434706.055,,0,,,0,SR-DS,3
5082,67,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,121,439816.57,,0,,,0,SR-DS,3
5109,94,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,167,596776.83,0,1,,2065.235,1,SS-DS,4
5110,95,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,169,602352.265,1,1,1,2063.1,0,SS-DS,4
5111,96,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,171,607541.445,0,0,1,1908.02,0,SS-DS,4
5112,97,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,173,613031.24,2,2,1,2053.205,0,SS-DS,4
5113,98,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,175,618732.775,1,1,1,2071.865,0,SS-DS,4
5114,99,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,177,624259.765,0,0,1,2080.045,0,SS-DS,4
5115,100,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,179,629361.845,2,0,,1372.735,0,SS-DS,4
5116,101,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,181,634285.53,1,0,,1912.995,0,SS-DS,4
5153,138,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,242,856763.125,1,1,1,2095.34,1,SS-DS,5
5154,139,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,244,861968.705,,2,,,0,SS-DS,5
5155,140,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,246,867262.555,2,2,1,2960.13,0,SS-DS,5
5156,141,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,248,872686.26,2,2,1,2127.585,0,SS-DS,5
5157,142,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,250,877866.405,2,2,1,2705.7,0,SS-DS,5
5158,143,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,252,883223.45,1,0,,2168.375,0,SS-DS,5
5159,144,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,254,888459.685,0,0,1,2860.52,0,SS-DS,5
5179,164,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,288,1005021.785,0,0,1,2156.92,1,SR-DS,6
5180,165,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,290,1010265.185,,2,,,0,SR-DS,6
5181,166,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,292,1015984.725,1,1,1,1984.8,0,SR-DS,6
5182,167,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,294,1021499.675,1,2,,2837.05,0,SR-DS,6
5183,168,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,296,1026832.1,0,2,,2112.325,0,SR-DS,6
5184,169,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,298,1031751.865,,2,,,0,SR-DS,6
5194,179,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,314,1085177.975,,2,,,1,SR-DS,7
5195,180,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,316,1090091.635,,2,,,0,SR-DS,7
5196,181,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,318,1095520.565,,0,,,0,SR-DS,7
5197,182,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,320,1100295.13,1,0,,1942.09,0,SR-DS,7
5198,183,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,322,1105299.595,2,2,1,1974.085,0,SR-DS,7
5199,184,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,324,1110203.045,0,0,1,2304.94,0,SR-DS,7
5210,195,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,342,1175964.455,0,0,1,2348.32,1,SS-DS,8
5211,196,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,344,1180852.18,1,2,,2828.42,0,SS-DS,8
5212,197,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,346,1186242.41,1,1,1,1917.96,0,SS-DS,8
5213,198,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,348,1191236.34,2,2,1,1605.12,0,SS-DS,8
5214,199,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,350,1196372.495,0,0,1,1906.53,0,SS-DS,8
5215,200,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,352,1202142.205,0,0,1,1517.88,0,SS-DS,8
5216,201,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,354,1207220.15,,1,,,0,SS-DS,8
5217,202,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,356,1212237.42,2,2,1,2202.13,0,SS-DS,8
5218,203,4597.265000003972_15055,18,Female,ts-trial-digit-span,ts-trial,358,1217538.2,1,1,1,2271.195,0,SS-DS,8
5017,2,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,5,68396,1,2,,1555.485,1,NONE-SR,1
5018,3,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,7,75252.405,0,0,1,1455.275,0,NONE-SR,1
5019,4,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,9,81940.425,2,0,,1456.94,0,NONE-SR,1
5020,5,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,11,88440.73,1,0,,2071.175,0,NONE-SR,1
5021,6,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,13,95618.89,1,1,1,2495.595,0,NONE-SR,1
5022,7,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,15,102815.62,0,1,,1144.93,0,NONE-SR,1
5031,16,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,29,143911.26,1,1,1,1634.1,1,DS-SR,2
5032,17,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,31,150438.54,0,1,,1474.12,0,DS-SR,2
5033,18,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,33,157477.09,1,2,,2101.4,0,DS-SR,2
5034,19,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,35,163773.36,0,0,1,2094.07,0,DS-SR,2
5035,20,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,37,170368.875,0,1,,2724.375,0,DS-SR,2
5036,21,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,39,176742.395,0,0,1,2105.865,0,DS-SR,2
5037,22,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,41,183805.105,1,1,1,2304.28,0,DS-SR,2
5066,51,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,91,345174.235,2,2,1,2245.4,1,SS-SR,3
5067,52,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,93,351934.32,2,1,,1843.245,0,SS-SR,3
5068,53,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,95,358580.275,1,0,,1735.845,0,SS-SR,3
5069,54,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,97,365778.005,2,1,,2611.95,0,SS-SR,3
5070,55,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,99,372902.075,1,1,1,2285.695,0,SS-SR,3
5071,56,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,101,379767.595,0,2,,1849.965,0,SS-SR,3
5072,57,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,103,386256.435,1,0,,2957.055,0,SS-SR,3
5073,58,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,105,393434.2,1,1,1,2797.84,0,SS-SR,3
5091,76,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,135,488146.09,2,1,,3002.24,1,SS-SR,4
5092,77,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,137,495196.13,1,1,1,1956.335,0,SS-SR,4
5093,78,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,139,502211.135,,2,,,0,SS-SR,4
5094,79,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,141,508745.7,0,1,,1535.43,0,SS-SR,4
5095,80,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,143,515166.84,1,0,,1323.44,0,SS-SR,4
5096,81,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,145,521819.465,1,1,1,1127.735,0,SS-SR,4
5097,82,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,147,528999.685,1,2,,887.9,0,SS-SR,4
5098,83,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,149,535846.025,2,0,,2006.41,0,SS-SR,4
5118,103,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,183,642971.755,0,0,1,2574.07,1,DS-SR,5
5119,104,4597.265000003972_15055,18,Female,ts-trial-spatial-rotation,ts-trial,185,650171.805,,2,,,0,DS-SR,5
