,index_raw,index,participant_id,block,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,changed,occurence
793,793,1,marta_pilot,4,TrialSpatialRotation,1,1,3584.659973,3591.1141009999997,3592.6830210000003,15.15165,1.56892,1,0,1
794,794,2,marta_pilot,4,TrialSpatialRotation,1,1,3598.3139380000002,3604.747303,3605.973301,13.653965,1.225998,1,0,1
795,795,3,marta_pilot,4,TrialSpatialRotation,0,1,3611.504048,3617.9256170000003,3619.350357,13.19011,1.42474,0,0,1
796,796,4,marta_pilot,4,TrialSpatialRotation,2,2,3625.1247009999997,3631.5900060000004,3633.218919,13.620652999999999,1.6289129999999998,1,0,1
797,797,5,marta_pilot,4,TrialSpatialRotation,1,2,3638.590264,3645.027735,3647.602514,13.465563000000001,2.574779,0,0,1
798,798,6,marta_pilot,4,TrialSpatialRotation,2,2,3654.458647,3660.886048,3662.622954,15.868382999999998,1.736906,1,0,1
799,799,7,marta_pilot,4,TrialSpatialRotation,1,1,3668.6420009999997,3675.126421,3676.75684,14.183354000000001,1.630419,1,0,1
800,800,8,marta_pilot,4,TrialSpatialRotation,2,2,3780.732196,3787.135915,3788.4216619999997,13.430280999999999,1.285747,1,1,2
801,801,9,marta_pilot,4,TrialSpatialRotation,1,0,3793.269017,3799.7019530000002,3801.7133759999997,12.536821,2.0114229999999997,0,0,2
802,802,10,marta_pilot,4,TrialSpatialRotation,1,2,3807.2265840000005,3813.6810270000005,3815.11734,13.957567000000001,1.436313,0,0,2
803,803,11,marta_pilot,4,TrialSpatialRotation,0,0,3820.8317950000005,3827.257028,3829.554229,13.605210999999999,2.297201,1,0,2
804,804,12,marta_pilot,4,TrialSpatialRotation,1,1,3836.038311,3842.490232,3844.400402,15.206516,1.9101700000000001,1,0,2
805,805,13,marta_pilot,4,TrialSpatialRotation,1,1,3850.211882,3856.690664,3858.348213,14.173570999999999,1.6575490000000002,1,0,2
806,806,14,marta_pilot,4,TrialSpatialRotation,1,1,3864.1999990000004,3870.7072829999997,3872.2523439999995,13.988117,1.545061,1,0,2
807,807,15,marta_pilot,4,TrialSpatialRotation,1,1,4104.001499,4110.414774,4111.796768,13.466338,1.381994,1,1,3
808,808,16,marta_pilot,4,TrialSpatialRotation,0,2,4116.776071,4123.222218999999,4124.836553,12.774572000000001,1.614334,0,0,3
809,809,17,marta_pilot,4,TrialSpatialRotation,0,2,4129.761686,4136.21637,4138.612679,12.985615,2.396309,0,0,3
810,810,18,marta_pilot,4,TrialSpatialRotation,2,2,4144.597527,4151.077317,4152.749390999999,14.835841,1.672074,1,0,3
811,811,19,marta_pilot,4,TrialSpatialRotation,1,1,4158.187693,4164.665526,4167.2553020000005,13.590166,2.5897759999999996,1,0,3
812,812,20,marta_pilot,4,TrialSpatialRotation,2,2,4173.284771,4179.68642,4180.956137,15.097078,1.269717,1,0,3
813,813,21,marta_pilot,4,TrialSpatialRotation,1,1,4185.613428000001,4192.057371,4193.925822,12.328657000000002,1.8684509999999999,1,0,3
814,814,22,marta_pilot,4,TrialSpatialRotation,2,0,4321.428984,4327.87302,4329.082582,12.243960000000001,1.209562,0,1,4
815,815,23,marta_pilot,4,TrialSpatialRotation,2,2,4334.532246,4340.956572,4342.532477000001,13.103261999999999,1.575905,1,0,4
816,816,24,marta_pilot,4,TrialSpatialRotation,0,0,4347.877088,4354.33526,4355.668578,13.344842000000002,1.333318,1,0,4
817,817,25,marta_pilot,4,TrialSpatialRotation,1,1,4360.552,4367.001708,4369.182261,12.674911999999999,2.1805529999999997,1,0,4
818,818,0,marta_pilot,4,TrialSpatialSpan,0,0,3400.2857590000003,3406.669909,3408.3710109999997,137.83061999999998,1.7011020000000001,1,1,1
819,819,1,marta_pilot,4,TrialSpatialSpan,0,2,3413.825105,3420.2062520000004,3421.6979810000003,13.539345999999998,1.491729,0,0,1
820,820,2,marta_pilot,4,TrialSpatialSpan,2,2,3427.2514770000002,3433.632679,3435.0118009999997,13.426372,1.379122,1,0,1
821,821,3,marta_pilot,4,TrialSpatialSpan,2,0,3682.145735,3688.542457,3690.8484229999995,13.503734,2.305966,0,1,2
822,822,4,marta_pilot,4,TrialSpatialSpan,1,0,3697.498167,3703.892497,3705.798878,15.352432,1.906381,0,0,2
823,823,5,marta_pilot,4,TrialSpatialSpan,0,0,3711.970307,3718.3802490000003,3719.7551719999997,14.47214,1.374923,1,0,2
824,824,6,marta_pilot,4,TrialSpatialSpan,2,2,3724.5814909999995,3731.0253840000005,3732.6190840000004,12.611184,1.5937,1,0,2
825,825,7,marta_pilot,4,TrialSpatialSpan,2,2,3738.2558369999997,3744.658893,3746.518401,13.674346,1.8595080000000002,1,0,2
826,826,8,marta_pilot,4,TrialSpatialSpan,2,2,3752.383909,3758.7665450000004,3760.9660329999997,14.128072,2.199488,1,0,2
827,827,9,marta_pilot,4,TrialSpatialSpan,0,-1,3767.301915,3773.6824590000006,-1.0,14.918006,3.0,0,0,2
828,828,10,marta_pilot,4,TrialSpatialSpan,2,2,3989.0948729999996,3995.5134799999996,3997.306819,13.902171,1.793339,1,1,3
829,829,11,marta_pilot,4,TrialSpatialSpan,2,2,4003.0177049999998,4009.38615,4011.503121,13.922832000000001,2.116971,1,0,3
830,830,12,marta_pilot,4,TrialSpatialSpan,0,0,4016.9872530000002,4023.3615130000003,4025.53026,13.969548000000001,2.168747,1,0,3
831,831,13,marta_pilot,4,TrialSpatialSpan,0,0,4031.402128,4037.804965,4039.071338,14.414875,1.266373,1,0,3
832,832,14,marta_pilot,4,TrialSpatialSpan,1,1,4044.117336,4050.508807,4052.5269270000003,12.715208,2.01812,1,0,3
833,833,15,marta_pilot,4,TrialSpatialSpan,2,2,4058.4558850000003,4064.870968,4067.418564,14.338548999999999,2.547596,1,0,3
834,834,16,marta_pilot,4,TrialSpatialSpan,2,2,4074.079468,4080.5279149999997,4083.413283,15.623582999999998,2.885368,1,0,3
835,835,17,marta_pilot,4,TrialSpatialSpan,2,-1,4090.535161,4096.946752000001,-1.0,16.455693,3.0,0,0,3
836,836,0,paul_pilot,1,TrialDigitSpan,1,1,322.671937,329.40328930000004,331.4591222,19.8522599,2.0558329,1,1,1
837,837,1,paul_pilot,1,TrialDigitSpan,0,-1,337.5115852,344.26062110000004,-1.0,14.8396482,3.0,0,0,1
838,838,2,paul_pilot,1,TrialDigitSpan,2,2,348.1030045,354.91182589999994,356.5093675,10.591419300000002,1.5975416,1,0,1
839,839,3,paul_pilot,1,TrialDigitSpan,2,2,362.1976216,368.9227045,371.1616549,14.0946171,2.2389504000000002,1,0,1
840,840,4,paul_pilot,1,TrialDigitSpan,1,1,377.7625632,384.5088639,386.8288019,15.5649416,2.319938,1,0,1
841,841,5,paul_pilot,1,TrialDigitSpan,2,2,393.8467238,400.57342620000003,402.64664700000003,16.0841606,2.0732208,1,0,1
842,842,6,paul_pilot,1,TrialDigitSpan,2,2,409.1423774,415.87153650000005,417.8978505,15.2956536,2.0263139999999997,1,0,1
843,843,7,paul_pilot,1,TrialDigitSpan,2,2,424.46506689999995,431.2396364,433.7916882,15.3226895,2.5520517999999996,1,0,1
844,844,8,paul_pilot,1,TrialDigitSpan,2,2,440.98736720000005,447.7206843,449.1897278,16.5223003,1.4690435,1,0,1
845,845,9,paul_pilot,1,TrialDigitSpan,0,0,713.3242207000001,720.1529477000001,721.6519096,18.749158899999998,1.4989618999999998,1,1,2
846,846,10,paul_pilot,1,TrialDigitSpan,0,0,727.7134417999999,734.463753,737.0391746,14.3892211,2.5754216,1,0,2
847,847,11,paul_pilot,1,TrialDigitSpan,2,2,743.8650146000001,750.6214792999999,752.3945236000001,16.1515728,1.7730443,1,0,2
848,848,12,paul_pilot,1,TrialDigitSpan,1,1,758.5017629,765.2920046,766.709326,14.6367483,1.4173214,1,0,2
849,849,13,paul_pilot,1,TrialDigitSpan,0,0,772.0080781,778.7394419,780.4443986,13.5063152,1.7049566999999999,1,0,2
850,850,14,paul_pilot,1,TrialDigitSpan,1,1,786.3755782000001,793.1392698,795.0335693,14.367500099999999,1.8942994999999998,1,0,2
851,851,15,paul_pilot,1,TrialDigitSpan,0,0,800.6646667,807.4254413,809.0371763999999,14.2890885,1.6117351,1,0,2
852,852,16,paul_pilot,1,TrialDigitSpan,0,0,814.5585363,821.3211792000001,823.2783239,13.8938696,1.9571447,1,0,2
853,853,17,paul_pilot,1,TrialDigitSpan,2,2,829.4676137,836.1804278,838.0368043999999,14.909077400000001,1.8563766,1,0,2
854,854,18,paul_pilot,1,TrialDigitSpan,2,2,935.0394094000001,941.8137221000001,942.9717745999999,19.6522715,1.1580525,1,1,3
855,855,19,paul_pilot,1,TrialDigitSpan,0,0,948.6125778999999,955.3537216,956.8974812000001,13.5731685,1.5437596000000002,1,0,3
856,856,20,paul_pilot,1,TrialDigitSpan,0,-1,962.4723152999999,969.222054,-1.0,13.8597374,3.0,0,0,3
857,857,21,paul_pilot,1,TrialDigitSpan,1,1,972.5613779999999,979.3085997000002,980.9083736,10.0890627,1.5997739,1,0,3
858,858,22,paul_pilot,1,TrialDigitSpan,1,1,986.9963825,993.763345,994.9966385,14.435004500000002,1.2332935,1,0,3
859,859,23,paul_pilot,1,TrialDigitSpan,0,-1,1000.34734,1007.128794,-1.0,13.350957500000002,3.0,0,0,3
860,860,24,paul_pilot,1,TrialDigitSpan,0,0,1010.396963,1017.104784,1019.146789,10.049623,2.042005,1,0,3
861,861,25,paul_pilot,1,TrialDigitSpan,1,1,1025.0989880000002,1031.796205,1033.453408,14.702025,1.657203,1,0,3
862,862,0,paul_pilot,1,TrialSpatialRotation,2,2,20.44296646,27.36180472,29.09820771,,1.73640299,1,1,1
863,863,1,paul_pilot,1,TrialSpatialRotation,2,-1,34.56316185,41.54662037,-1.0,14.12019539,3.0,0,0,1
864,864,2,paul_pilot,1,TrialSpatialRotation,1,1,45.63175297,52.52190304,54.03002644,11.06859112,1.5081234,1,0,1
865,865,3,paul_pilot,1,TrialSpatialRotation,1,0,59.44564581,66.32690167,67.63326955,13.81389284,1.30636788,0,0,1
866,866,4,paul_pilot,1,TrialSpatialRotation,2,2,72.81270742,79.68604493,82.001652,13.36706161,2.31560707,1,0,1
867,867,5,paul_pilot,1,TrialSpatialRotation,2,0,88.14604497,95.03310633,96.55945277,15.33333755,1.52634644,0,0,1
868,868,6,paul_pilot,1,TrialSpatialRotation,0,0,223.7980006,230.69377799999998,232.91630460000002,16.1434284,2.2225266,1,1,2
869,869,7,paul_pilot,1,TrialSpatialRotation,0,-1,239.4545715,246.33347819999997,-1.0,15.6565709,3.0,0,0,2
870,870,8,paul_pilot,1,TrialSpatialRotation,1,1,250.1142919,257.01741,258.8638241,10.6597204,1.8464141,1,0,2
871,871,9,paul_pilot,1,TrialSpatialRotation,0,-1,264.4160182,271.33025150000003,-1.0,14.3017263,3.0,0,0,2
872,872,10,paul_pilot,1,TrialSpatialRotation,0,0,275.26986150000005,282.1265278,283.68086810000005,10.853843300000001,1.5543403,1,0,2
873,873,11,paul_pilot,1,TrialSpatialRotation,1,0,288.9460347,295.8204501,297.09168389999996,13.6761732,1.2712338,0,0,2
874,874,12,paul_pilot,1,TrialSpatialRotation,2,1,302.81967710000004,309.6453328,312.378788,13.8736424,2.7334552000000003,0,0,2
875,875,13,paul_pilot,1,TrialSpatialRotation,1,1,458.30781270000006,465.2010431,467.14435080000004,17.320445499999998,1.9433077,1,1,3
876,876,14,paul_pilot,1,TrialSpatialRotation,2,2,473.7010677,480.6008589,482.72943539999994,15.393254999999998,2.1285765,1,0,3
877,877,15,paul_pilot,1,TrialSpatialRotation,2,2,489.06445260000004,495.95775819999994,498.2323954,15.363384900000002,2.2746372000000004,1,0,3
878,878,16,paul_pilot,1,TrialSpatialRotation,0,0,504.80413339999996,511.69588260000006,513.8977075,15.739680800000002,2.2018249,1,0,3
879,879,17,paul_pilot,1,TrialSpatialRotation,2,0,519.9520822,526.8437610000001,529.5421963,15.147948800000002,2.6984353,0,0,3
880,880,18,paul_pilot,1,TrialSpatialRotation,2,2,536.8475142,543.754967,545.2496774,16.895432,1.4947104,1,0,3
881,881,19,paul_pilot,1,TrialSpatialRotation,2,2,550.5422966,557.4331679,559.4562538,13.6947824,2.0230859,1,0,3
882,882,20,paul_pilot,1,TrialSpatialRotation,2,2,565.8464806,572.7437911000001,574.3885286000001,15.304184,1.6447375,1,0,3
883,883,21,paul_pilot,1,TrialSpatialRotation,2,2,1039.227836,1046.106647,1048.209965,14.128848000000001,2.1033180000000002,1,1,4
884,884,22,paul_pilot,1,TrialSpatialRotation,2,-1,1054.8597109999998,1061.7417269999999,-1.0,15.631875,3.0,0,0,4
885,885,23,paul_pilot,1,TrialSpatialRotation,2,1,1065.606102,1072.4582380000002,1074.939482,10.746391000000001,2.481244,0,0,4
886,886,24,paul_pilot,1,TrialSpatialRotation,2,1,1081.340756,1088.216844,1090.920795,15.734654,2.703951,0,0,4
887,887,0,paul_pilot,1,TrialSpatialSpan,2,-1,105.71344690000001,112.47083710000001,-1.0,17.56740193,3.0,0,1,1
888,888,1,paul_pilot,1,TrialSpatialSpan,0,0,115.83620619999999,122.5960371,125.0946074,10.1227593,2.4985703,1,0,1
889,889,2,paul_pilot,1,TrialSpatialSpan,1,2,132.1440527,138.8662078,141.7483811,16.3078465,2.8821733,0,0,1
890,890,3,paul_pilot,1,TrialSpatialSpan,0,1,149.13058610000002,155.83384130000002,158.49158119999998,16.9865334,2.6577398999999997,0,0,1
891,891,4,paul_pilot,1,TrialSpatialSpan,0,0,165.3929021,172.15966919999997,174.2158811,16.262316000000002,2.0562119,1,0,1
892,892,5,paul_pilot,1,TrialSpatialSpan,1,1,180.3001842,187.04611469999998,189.7629578,14.9072821,2.7168431,1,0,1
893,893,6,paul_pilot,1,TrialSpatialSpan,0,-1,197.02972319999998,203.7922471,-1.0,16.729539000000003,3.0,0,0,1
894,894,7,paul_pilot,1,TrialSpatialSpan,2,1,207.6545722,214.4299319,216.99186469999998,10.624849000000001,2.5619327999999997,0,0,1
895,895,8,paul_pilot,1,TrialSpatialSpan,0,1,580.1378728999999,586.8770807,589.0756788,14.291392300000002,2.1985981,0,1,2
896,896,9,paul_pilot,1,TrialSpatialSpan,1,0,595.8714302,602.6146977000001,604.5046556,15.733557300000001,1.8899578999999997,0,0,2
897,897,10,paul_pilot,1,TrialSpatialSpan,0,0,610.3149164,617.0554335,619.1117694,14.443486199999999,2.0563359,1,0,2
898,898,11,paul_pilot,1,TrialSpatialSpan,2,-1,624.8604387999999,631.6212883,-1.0,14.545522400000001,3.0,0,0,2
899,899,12,paul_pilot,1,TrialSpatialSpan,1,1,635.4574761,642.2182202,643.8247478,10.5970373,1.6065276000000002,1,0,2
900,900,13,paul_pilot,1,TrialSpatialSpan,0,0,649.6700916,656.3865139,658.817385,14.2126155,2.4308711,1,0,2
901,901,14,paul_pilot,1,TrialSpatialSpan,2,0,665.3247535,672.065161,673.2749828999999,15.6546619,1.2098219,0,0,2
902,902,15,paul_pilot,1,TrialSpatialSpan,2,2,678.2848921,685.0334136,687.4913781,12.9601386,2.4579645,1,0,2
903,903,16,paul_pilot,1,TrialSpatialSpan,1,1,694.5750618,701.2880117999999,703.5208849999999,16.2901697,2.2328732000000002,1,0,2
904,904,17,paul_pilot,1,TrialSpatialSpan,1,2,843.9892484999999,850.7018437,853.5371461000001,14.5216348,2.8353024,0,1,3
905,905,18,paul_pilot,1,TrialSpatialSpan,2,2,860.5202799000001,867.2907376,868.6835601,16.5310314,1.3928225,1,0,3
906,906,19,paul_pilot,1,TrialSpatialSpan,1,-1,874.6228645,881.3877096000001,-1.0,14.102584599999998,3.0,0,0,3
907,907,20,paul_pilot,1,TrialSpatialSpan,1,1,885.0976565,891.8588037000001,894.20104,10.474791999999999,2.3422362999999997,1,0,3
908,908,21,paul_pilot,1,TrialSpatialSpan,2,2,901.0580679999999,907.7977996,909.6868391,15.9604115,1.8890395,1,0,3
909,909,22,paul_pilot,1,TrialSpatialSpan,0,0,915.3871379000001,922.1422844,924.7832336000001,14.329069899999999,2.6409492,1,0,3
910,910,0,paul_pilot,2,TrialDigitSpan,2,2,1301.329045,1308.052349,1309.662024,17.662315,1.609675,1,1,1
911,911,1,paul_pilot,2,TrialDigitSpan,1,1,1315.641605,1322.360409,1324.1686789999999,14.312560000000001,1.80827,1,0,1
912,912,2,paul_pilot,2,TrialDigitSpan,2,2,1330.194359,1336.9555460000001,1338.672218,14.552754,1.7166720000000002,1,0,1
913,913,3,paul_pilot,2,TrialDigitSpan,0,0,1344.6889720000001,1351.410399,1352.9946949999999,14.494613000000001,1.584296,1,0,1
914,914,4,paul_pilot,2,TrialDigitSpan,1,1,1358.81075,1365.599588,1367.326299,14.121777999999999,1.726711,1,0,1
915,915,5,paul_pilot,2,TrialDigitSpan,0,0,1372.937384,1379.676811,1381.339772,14.126634,1.6629610000000001,1,0,1
916,916,6,paul_pilot,2,TrialDigitSpan,1,1,1387.130239,1393.88826,1395.661234,14.192854999999998,1.772974,1,0,1
917,917,7,paul_pilot,2,TrialDigitSpan,1,1,1401.841707,1408.605414,1411.279861,14.711468,2.6744470000000002,1,0,1
918,918,8,paul_pilot,2,TrialDigitSpan,1,1,1551.516259,1558.233653,1559.652996,14.470334,1.419343,1,1,2
919,919,9,paul_pilot,2,TrialDigitSpan,1,1,1565.4416800000001,1572.208578,1573.576107,13.925421,1.367529,1,0,2
920,920,10,paul_pilot,2,TrialDigitSpan,0,0,1578.823039,1585.570141,1587.358271,13.381359,1.78813,1,0,2
921,921,11,paul_pilot,2,TrialDigitSpan,1,-1,1593.0547080000001,1599.79495,-1.0,14.231669,3.0,0,0,2
922,922,12,paul_pilot,2,TrialDigitSpan,1,1,1603.273349,1610.0060330000001,1612.2704199999998,10.218641,2.2643869999999997,1,0,2
923,923,13,paul_pilot,2,TrialDigitSpan,1,1,1619.200188,1625.945993,1627.838945,15.926839000000001,1.892952,1,0,2
924,924,14,paul_pilot,2,TrialDigitSpan,2,2,1633.505831,1640.277155,1641.826133,14.305643,1.548978,1,0,2
925,925,15,paul_pilot,2,TrialDigitSpan,1,1,1905.897214,1912.631184,1914.159785,15.347742000000002,1.528601,1,1,3
926,926,16,paul_pilot,2,TrialDigitSpan,0,0,1920.0421609999999,1926.8809829999998,1928.403778,14.144947,1.5227950000000001,1,0,3
927,927,17,paul_pilot,2,TrialDigitSpan,1,1,1933.897765,1940.6451579999998,1942.2583719999998,13.855604000000001,1.613214,1,0,3
928,928,18,paul_pilot,2,TrialDigitSpan,2,2,1948.028469,1954.7443690000002,1956.466048,14.130704000000001,1.7216790000000002,1,0,3
929,929,19,paul_pilot,2,TrialDigitSpan,0,0,1961.878818,1968.648332,1970.2983399999998,13.850349,1.6500080000000001,1,0,3
930,930,20,paul_pilot,2,TrialDigitSpan,1,1,1976.3576269999999,1983.101884,1984.60414,14.478809,1.502256,1,0,3
931,931,21,paul_pilot,2,TrialDigitSpan,1,1,2096.139789,2102.897496,2104.668584,19.212817,1.771088,1,1,4
932,932,22,paul_pilot,2,TrialDigitSpan,1,1,2110.784882,2117.514469,2119.52983,14.645093,2.015361,1,0,4
933,933,23,paul_pilot,2,TrialDigitSpan,0,0,2125.469598,2132.213726,2133.773511,14.684716,1.559785,1,0,4
934,934,24,paul_pilot,2,TrialDigitSpan,2,2,2139.186218,2145.9174940000003,2147.447286,13.71662,1.529792,1,0,4
935,935,25,paul_pilot,2,TrialDigitSpan,0,0,2153.016881,2159.773435,2162.0905559999997,13.830663000000001,2.3171209999999998,1,0,4
936,936,26,paul_pilot,2,TrialDigitSpan,2,2,2168.379975,2175.1336530000003,2177.21209,15.363094,2.078437,1,0,4
937,937,27,paul_pilot,2,TrialDigitSpan,1,1,2183.597297,2190.335197,2192.0566870000002,15.217322,1.7214900000000002,1,0,4
938,938,0,paul_pilot,2,TrialSpatialRotation,2,2,1218.855747,1225.726774,1228.133049,137.51499099999998,2.406275,1,1,1
939,939,1,paul_pilot,2,TrialSpatialRotation,2,2,1235.093901,1241.982245,1244.7930720000002,16.238154,2.810827,1,0,1
940,940,2,paul_pilot,2,TrialSpatialRotation,1,1,1251.2876099999999,1258.231308,1261.09549,16.193709,2.864182,1,0,1
941,941,3,paul_pilot,2,TrialSpatialRotation,0,0,1268.23268,1275.109555,1277.272845,16.94507,2.16329,1,0,1
942,942,4,paul_pilot,2,TrialSpatialRotation,0,0,1283.6667300000001,1290.524943,1292.132615,15.43405,1.607672,1,0,1
943,943,5,paul_pilot,2,TrialSpatialRotation,2,2,1418.07988,1424.945248,1427.184983,16.238173,2.239735,1,1,2
944,944,6,paul_pilot,2,TrialSpatialRotation,1,1,1433.985454,1440.86752,1443.665168,15.905574,2.797648,1,0,2
945,945,7,paul_pilot,2,TrialSpatialRotation,2,2,1450.186496,1457.053439,1458.7412570000001,16.201042,1.687818,1,0,2
946,946,8,paul_pilot,2,TrialSpatialRotation,2,2,1464.51033,1471.37484,1473.558907,14.323834,2.1840669999999998,1,0,2
947,947,9,paul_pilot,2,TrialSpatialRotation,1,1,1479.442592,1486.336209,1489.064553,14.932262,2.728344,1,0,2
948,948,10,paul_pilot,2,TrialSpatialRotation,1,1,1496.3685269999999,1503.247313,1505.454103,16.925935,2.2067900000000003,1,0,2
949,949,11,paul_pilot,2,TrialSpatialRotation,1,1,1511.924931,1518.8287269999998,1520.2161609999998,15.556404,1.387434,1,0,2
950,950,12,paul_pilot,2,TrialSpatialRotation,1,-1,1526.061726,1532.953519,-1.0,14.136795000000001,3.0,0,0,2
951,951,13,paul_pilot,2,TrialSpatialRotation,2,2,1537.045925,1543.925484,1545.641939,10.984199,1.7164549999999998,1,0,2
952,952,14,paul_pilot,2,TrialSpatialRotation,2,2,1650.997582,1657.892002,1659.9114539999998,17.491751,2.0194520000000002,1,1,3
953,953,15,paul_pilot,2,TrialSpatialRotation,1,1,1666.498903,1673.3980960000001,1675.074243,15.501320999999999,1.676147,1,0,3
954,954,16,paul_pilot,2,TrialSpatialRotation,2,2,1681.076409,1687.954559,1689.43889,14.577506,1.4843309999999998,1,0,3
955,955,17,paul_pilot,2,TrialSpatialRotation,2,2,1695.488602,1702.3681170000002,1703.8257199999998,14.412192999999998,1.457603,1,0,3
956,956,18,paul_pilot,2,TrialSpatialRotation,2,1,1709.243277,1716.1368300000001,1718.746393,13.754675,2.609563,0,0,3
957,957,19,paul_pilot,2,TrialSpatialRotation,1,1,1725.0922329999999,1731.9678079999999,1733.958887,15.848956,1.991079,1,0,3
958,958,20,paul_pilot,2,TrialSpatialRotation,1,1,1740.3797129999998,1747.371465,1749.0525300000002,15.287479999999999,1.6810650000000003,1,0,3
959,959,21,paul_pilot,2,TrialSpatialRotation,2,-1,1755.243681,1762.113899,-1.0,14.863968,3.0,0,0,3
960,960,0,paul_pilot,2,TrialSpatialSpan,2,2,1765.725747,1772.44936,1775.0689739999998,10.482066,2.619614,1,1,1
961,961,1,paul_pilot,2,TrialSpatialSpan,2,2,1782.1764190000001,1788.990306,1791.770717,16.450672,2.780411,1,0,1
962,962,2,paul_pilot,2,TrialSpatialSpan,1,1,1798.482473,1805.204028,1808.0046530000002,16.306054,2.800625,1,0,1
963,963,3,paul_pilot,2,TrialSpatialSpan,0,0,1814.96493,1821.7109100000002,1823.7894010000002,16.482457,2.078491,1,0,1
964,964,4,paul_pilot,2,TrialSpatialSpan,2,2,1829.661341,1836.417582,1839.220573,14.696411,2.802991,1,0,1
965,965,5,paul_pilot,2,TrialSpatialSpan,1,1,1846.593295,1853.318786,1854.952162,16.931954,1.633376,1,0,1
966,966,6,paul_pilot,2,TrialSpatialSpan,0,0,1860.4027039999999,1867.144693,1868.983861,13.809409,1.8391680000000001,1,0,1
967,967,7,paul_pilot,2,TrialSpatialSpan,0,0,1875.306016,1882.0494079999999,1884.0516940000002,14.903312,2.0022860000000002,1,0,1
968,968,8,paul_pilot,2,TrialSpatialSpan,1,1,1890.549472,1897.2963109999998,1899.5689489999997,15.243456,2.272638,1,0,1
969,969,9,paul_pilot,2,TrialSpatialSpan,1,1,1990.27002,1997.0518120000002,1999.6198170000002,13.912393,2.568005,1,1,2
970,970,10,paul_pilot,2,TrialSpatialSpan,0,1,2006.4786559999998,2013.1935260000002,2015.13858,16.208636,1.945054,0,0,2
971,971,11,paul_pilot,2,TrialSpatialSpan,1,-1,2021.766955,2028.5127719999998,-1.0,15.288298999999999,3.0,0,0,2
972,972,12,paul_pilot,2,TrialSpatialSpan,1,1,2032.0988940000002,2038.815971,2039.945989,10.331939,1.130018,1,0,2
973,973,13,paul_pilot,2,TrialSpatialSpan,2,1,2045.2305820000001,2051.996462,2054.6760510000004,13.131688,2.679589,0,0,2
974,974,14,paul_pilot,2,TrialSpatialSpan,0,0,2061.8529399999998,2068.611106,2070.333007,16.622358,1.721901,1,0,2
975,975,15,paul_pilot,2,TrialSpatialSpan,2,2,2076.9269719999998,2083.6556579999997,2086.0800440000003,15.074032,2.424386,1,0,2
976,976,16,paul_pilot,2,TrialSpatialSpan,1,1,2201.349163,2208.057592,2209.242857,17.751866,1.185265,1,1,3
977,977,17,paul_pilot,2,TrialSpatialSpan,0,0,2214.877985,2221.629815,2224.065027,13.528822,2.435212,1,0,3
978,978,18,paul_pilot,2,TrialSpatialSpan,2,2,2230.129797,2236.912527,2239.257351,15.251812,2.344824,1,0,3
979,979,0,paul_pilot,3,TrialDigitSpan,1,1,2555.1253039999997,2561.937062,2563.4801899999998,14.193036,1.543128,1,1,1
980,980,1,paul_pilot,3,TrialDigitSpan,2,2,2569.262037,2576.011848,2577.584917,14.136733,1.573069,1,0,1
981,981,2,paul_pilot,3,TrialDigitSpan,1,1,2583.2160129999997,2589.956745,2591.683477,13.953976,1.726732,1,0,1
982,982,3,paul_pilot,3,TrialDigitSpan,1,1,2597.476332,2604.253787,2605.6660850000003,14.260319,1.412298,1,0,1
983,983,4,paul_pilot,3,TrialDigitSpan,0,0,2611.758111,2618.510633,2621.252551,14.281779,2.741918,1,0,1
984,984,5,paul_pilot,3,TrialDigitSpan,0,0,2628.597702,2635.340802,2637.0064780000002,16.839591,1.665676,1,0,1
985,985,6,paul_pilot,3,TrialDigitSpan,0,0,2760.690381,2767.486383,2769.85304,18.901989,2.366657,1,1,2
986,986,7,paul_pilot,3,TrialDigitSpan,0,0,2776.837252,2783.588048,2785.392699,16.146871,1.8046509999999998,1,0,2
987,987,8,paul_pilot,3,TrialDigitSpan,2,2,2791.951578,2798.747604,2800.8496809999997,15.114326,2.102077,1,0,2
988,988,9,paul_pilot,3,TrialDigitSpan,0,0,2807.579815,2814.3707010000003,2816.728283,15.628237,2.357582,1,0,2
989,989,10,paul_pilot,3,TrialDigitSpan,2,2,2823.040769,2829.7701230000002,2831.293413,15.460954000000001,1.52329,1,0,2
990,990,11,paul_pilot,3,TrialDigitSpan,1,1,2836.661108,2843.423951,2845.300314,13.620339000000001,1.876363,1,0,2
991,991,12,paul_pilot,3,TrialDigitSpan,1,1,2851.208152,2857.985432,2859.880646,14.547044,1.895214,1,0,2
992,992,13,paul_pilot,3,TrialDigitSpan,0,0,2866.424149,2873.150036,2875.036483,15.215997,1.8864470000000002,1,0,2
993,993,14,paul_pilot,3,TrialDigitSpan,2,2,2965.731452,2972.574158,2974.209411,14.807398999999998,1.635253,1,1,3
994,994,15,paul_pilot,3,TrialDigitSpan,2,2,2980.386614,2987.088738,2988.993924,14.655161999999999,1.905186,1,0,3
995,995,16,paul_pilot,3,TrialDigitSpan,0,0,2994.564284,3001.289976,3003.8466,14.17767,2.5566240000000002,1,0,3
996,996,17,paul_pilot,3,TrialDigitSpan,2,2,3010.4144079999996,3017.207042,3019.223897,15.850124,2.016855,1,0,3
