,index_raw,participant_id,participant_age,participant_gender,type,time_start,time_response_submitted,participant_ans,target_ans
557,58,rahul_pilot,20,m,TrialDigitSpan,3300.7595539999998,1.971602,2,2
558,59,rahul_pilot,20,m,TrialDigitSpan,3315.510129,1.272736,0,0
559,60,rahul_pilot,20,m,TrialDigitSpan,3328.371405,1.9363860000000002,1,2
560,61,rahul_pilot,20,m,TrialDigitSpan,3342.8635679999998,1.856065,1,1
561,62,rahul_pilot,20,m,TrialDigitSpan,3356.9772359999997,2.545474,2,2
562,63,rahul_pilot,20,m,TrialDigitSpan,3372.6999530000003,,-1,0
563,64,rahul_pilot,20,m,TrialDigitSpan,3382.782156,,-1,1
564,65,rahul_pilot,20,m,TrialDigitSpan,3393.0920189999997,2.604994,1,2
565,66,rahul_pilot,20,m,TrialDigitSpan,3408.679825,2.055921,2,2
566,67,rahul_pilot,20,m,TrialDigitSpan,3422.878835,1.306001,0,0
567,68,rahul_pilot,20,m,TrialDigitSpan,3435.848746,1.9626740000000003,2,2
568,69,rahul_pilot,20,m,TrialDigitSpan,3449.7149340000005,1.880339,2,2
576,70,rahul_pilot,20,m,TrialSpatialRotation,287.8067784,2.8236988,2,2
701,71,rahul_pilot,20,m,TrialSpatialRotation,304.06073239999995,2.6352507999999997,2,2
702,72,rahul_pilot,20,m,TrialSpatialRotation,319.9838159,2.5885949,2,2
703,73,rahul_pilot,20,m,TrialSpatialRotation,335.3771882,,-1,0
704,74,rahul_pilot,20,m,TrialSpatialRotation,345.39639710000006,2.9189622,2,2
705,75,rahul_pilot,20,m,TrialSpatialRotation,361.37405970000003,2.7934745999999997,0,0
706,76,rahul_pilot,20,m,TrialSpatialRotation,377.1746497,2.8291867,1,2
707,77,rahul_pilot,20,m,TrialSpatialRotation,393.2743287,2.6575999,0,0
708,78,rahul_pilot,20,m,TrialSpatialRotation,408.6235602,2.5464657,1,1
709,79,rahul_pilot,20,m,TrialSpatialRotation,424.51591039999994,2.9402917,0,2
710,80,rahul_pilot,20,m,TrialSpatialRotation,440.879458,,-1,0
711,81,rahul_pilot,20,m,TrialSpatialRotation,451.3425922,2.8817633999999996,1,1
712,82,rahul_pilot,20,m,TrialSpatialRotation,466.9571786,2.3143379,0,0
713,83,rahul_pilot,20,m,TrialSpatialRotation,481.75138260000006,2.4502096,0,0
714,84,rahul_pilot,20,m,TrialSpatialRotation,496.977108,2.9517286,1,2
715,85,rahul_pilot,20,m,TrialSpatialRotation,513.0579405,,-1,1
716,86,rahul_pilot,20,m,TrialSpatialRotation,523.4640296,2.1859081000000002,1,1
717,87,rahul_pilot,20,m,TrialSpatialRotation,538.2135966,2.6441775,2,2
718,88,rahul_pilot,20,m,TrialSpatialRotation,1425.999857,2.512739,1,1
841,89,rahul_pilot,20,m,TrialSpatialRotation,1441.1273449999999,2.4552009999999997,2,2
842,90,rahul_pilot,20,m,TrialSpatialRotation,1456.5564570000001,,-1,1
843,91,rahul_pilot,20,m,TrialSpatialRotation,1466.761642,2.4725599999999996,1,1
844,92,rahul_pilot,20,m,TrialSpatialRotation,1481.88519,2.668976,0,0
845,93,rahul_pilot,20,m,TrialSpatialRotation,1497.584597,,-1,0
846,94,rahul_pilot,20,m,TrialSpatialRotation,1507.501157,2.823729,1,0
847,95,rahul_pilot,20,m,TrialSpatialRotation,1523.276427,,-1,0
848,96,rahul_pilot,20,m,TrialSpatialRotation,1533.1592660000001,1.6199370000000002,2,2
849,97,rahul_pilot,20,m,TrialSpatialRotation,1547.186632,2.37882,1,2
850,98,rahul_pilot,20,m,TrialSpatialRotation,1561.879148,1.950768,0,0
851,99,rahul_pilot,20,m,TrialSpatialRotation,1575.7532720000002,,-1,1
852,100,rahul_pilot,20,m,TrialSpatialRotation,1585.803732,2.396705,1,1
853,101,rahul_pilot,20,m,TrialSpatialRotation,1601.312175,,-1,0
854,102,rahul_pilot,20,m,TrialSpatialRotation,1611.191519,2.5633310000000002,2,0
855,103,rahul_pilot,20,m,TrialSpatialRotation,1626.819499,2.246422,2,2
856,104,rahul_pilot,20,m,TrialSpatialRotation,1641.160356,2.7071709999999998,1,1
857,105,rahul_pilot,20,m,TrialSpatialRotation,1656.869186,2.335171,0,1
858,106,rahul_pilot,20,m,TrialSpatialRotation,1671.604862,1.768737,1,1
859,107,rahul_pilot,20,m,TrialSpatialRotation,1685.222556,1.483537,1,1
860,108,rahul_pilot,20,m,TrialSpatialRotation,1698.917127,2.404611,1,1
861,109,rahul_pilot,20,m,TrialSpatialRotation,2046.6189600000002,2.406097,2,2
988,110,rahul_pilot,20,m,TrialSpatialRotation,2061.264368,2.106018,2,2
989,111,rahul_pilot,20,m,TrialSpatialRotation,2076.205395,,-1,0
990,112,rahul_pilot,20,m,TrialSpatialRotation,2086.207259,1.9373770000000001,2,2
991,113,rahul_pilot,20,m,TrialSpatialRotation,2100.157247,2.39469,2,2
992,114,rahul_pilot,20,m,TrialSpatialRotation,2114.989153,1.514785,2,2
993,115,rahul_pilot,20,m,TrialSpatialRotation,2128.514114,2.708659,0,0
994,116,rahul_pilot,20,m,TrialSpatialRotation,2144.151001,1.725586,2,2
995,117,rahul_pilot,20,m,TrialSpatialRotation,2158.1342449999997,2.516707,1,1
996,118,rahul_pilot,20,m,TrialSpatialRotation,2173.050007,1.4875049999999999,2,2
997,119,rahul_pilot,20,m,TrialSpatialRotation,2185.9375489999998,2.014723,1,1
998,120,rahul_pilot,20,m,TrialSpatialRotation,2200.746752,2.504803,0,0
999,121,rahul_pilot,20,m,TrialSpatialRotation,2216.507059,2.679394,0,0
1000,122,rahul_pilot,20,m,TrialSpatialRotation,2232.1201739999997,1.43245,1,1
1001,123,rahul_pilot,20,m,TrialSpatialRotation,2245.444708,,-1,2
1002,124,rahul_pilot,20,m,TrialSpatialRotation,2255.651927,2.332195,2,2
1003,125,rahul_pilot,20,m,TrialSpatialRotation,2270.30772,2.463635,1,1
1004,126,rahul_pilot,20,m,TrialSpatialRotation,2285.402005,2.341616,0,0
1005,127,rahul_pilot,20,m,TrialSpatialRotation,2300.702151,2.38626,0,0
1006,128,rahul_pilot,20,m,TrialSpatialRotation,2315.579169,2.735938,2,2
1007,129,rahul_pilot,20,m,TrialSpatialRotation,2331.3589269999998,,-1,1
1008,130,rahul_pilot,20,m,TrialSpatialRotation,2569.400512,2.161569,0,2
1136,131,rahul_pilot,20,m,TrialSpatialRotation,2584.356849,,-1,0
1137,132,rahul_pilot,20,m,TrialSpatialRotation,2595.001517,2.189841,0,2
1138,133,rahul_pilot,20,m,TrialSpatialRotation,2609.618151,2.7875229999999998,1,0
1139,134,rahul_pilot,20,m,TrialSpatialRotation,2625.173222,2.448754,0,0
1140,135,rahul_pilot,20,m,TrialSpatialRotation,2640.320581,2.065842,0,0
1141,136,rahul_pilot,20,m,TrialSpatialRotation,2655.199602,2.9487240000000003,2,2
1142,137,rahul_pilot,20,m,TrialSpatialRotation,2795.521609,1.7518740000000002,0,0
1143,138,rahul_pilot,20,m,TrialSpatialRotation,2808.9810899999998,1.9175380000000002,1,1
1144,139,rahul_pilot,20,m,TrialSpatialRotation,2823.270405,2.375346,2,2
1145,140,rahul_pilot,20,m,TrialSpatialRotation,2838.006515,2.299459,0,0
1146,141,rahul_pilot,20,m,TrialSpatialRotation,2853.216887,2.309874,1,1
1147,142,rahul_pilot,20,m,TrialSpatialRotation,2868.024464,2.2196,0,2
1148,143,rahul_pilot,20,m,TrialSpatialRotation,2883.098909,2.309874,2,2
1149,144,rahul_pilot,20,m,TrialSpatialRotation,2897.691241,1.75485,0,0
1224,145,rahul_pilot,20,m,TrialSpatialSpan,3.3033649919999997,1.954738621,0,0
1350,146,rahul_pilot,20,m,TrialSpatialSpan,17.69283652,,-1,1
1351,147,rahul_pilot,20,m,TrialSpatialSpan,28.28145719,2.3024354,0,0
1352,148,rahul_pilot,20,m,TrialSpatialSpan,42.84453344,2.13776207,1,1
1353,149,rahul_pilot,20,m,TrialSpatialSpan,57.54448557,2.56729793,0,0
1354,150,rahul_pilot,20,m,TrialSpatialSpan,72.89272285,2.76520062,0,0
1355,151,rahul_pilot,20,m,TrialSpatialSpan,88.74539232,2.93979477,0,2
1356,152,rahul_pilot,20,m,TrialSpatialSpan,104.990932,,-1,2
1357,153,rahul_pilot,20,m,TrialSpatialSpan,115.14254809999998,2.7408981,0,0
1358,154,rahul_pilot,20,m,TrialSpatialSpan,130.6108117,2.1114740000000003,0,0
1359,155,rahul_pilot,20,m,TrialSpatialSpan,145.448204,2.8415858,1,1
1360,156,rahul_pilot,20,m,TrialSpatialSpan,161.2175446,2.8172808,1,0
1361,157,rahul_pilot,20,m,TrialSpatialSpan,176.9040568,2.1948032000000004,2,2
1362,158,rahul_pilot,20,m,TrialSpatialSpan,191.4284365,1.820818,1,1
1363,159,rahul_pilot,20,m,TrialSpatialSpan,205.24998280000003,2.6025145,1,1
1364,160,rahul_pilot,20,m,TrialSpatialSpan,221.12845019999997,,-1,1
1365,161,rahul_pilot,20,m,TrialSpatialSpan,231.54601119999998,2.4368494,1,1
1366,162,rahul_pilot,20,m,TrialSpatialSpan,246.29600980000004,,-1,1
1367,163,rahul_pilot,20,m,TrialSpatialSpan,256.6877103,2.5563857000000003,1,1
1368,164,rahul_pilot,20,m,TrialSpatialSpan,271.9808898,2.8118279,2,0
1369,165,rahul_pilot,20,m,TrialSpatialSpan,773.6451814,,-1,0
1498,166,rahul_pilot,20,m,TrialSpatialSpan,783.2636416,1.73997,2,2
1499,167,rahul_pilot,20,m,TrialSpatialSpan,797.4516973,,-1,2
1500,168,rahul_pilot,20,m,TrialSpatialSpan,807.4148571000001,2.9353645,1,1
1501,169,rahul_pilot,20,m,TrialSpatialSpan,823.3518574,,-1,1
1502,170,rahul_pilot,20,m,TrialSpatialSpan,833.4658039,1.3977652,0,0
1503,171,rahul_pilot,20,m,TrialSpatialSpan,846.5974731000001,2.4735546000000004,0,2
1504,172,rahul_pilot,20,m,TrialSpatialSpan,861.4541111,2.9229319,0,1
1505,173,rahul_pilot,20,m,TrialSpatialSpan,1001.87729,2.1774419999999997,1,1
1506,174,rahul_pilot,20,m,TrialSpatialSpan,1016.513273,2.487939,1,1
1507,175,rahul_pilot,20,m,TrialSpatialSpan,1031.406178,2.7969459999999997,1,0
1508,176,rahul_pilot,20,m,TrialSpatialSpan,1047.7027699999999,1.937873,2,2
1509,177,rahul_pilot,20,m,TrialSpatialSpan,1062.148297,2.616932,2,2
1510,178,rahul_pilot,20,m,TrialSpatialSpan,1077.45982,,-1,1
1511,179,rahul_pilot,20,m,TrialSpatialSpan,1087.679414,2.425441,1,1
1512,180,rahul_pilot,20,m,TrialSpatialSpan,1102.986992,,-1,0
1513,181,rahul_pilot,20,m,TrialSpatialSpan,1113.129702,2.488435,2,2
1514,182,rahul_pilot,20,m,TrialSpatialSpan,2344.911652,2.715104,1,2
1649,183,rahul_pilot,20,m,TrialSpatialSpan,2360.92306,,-1,2
1650,184,rahul_pilot,20,m,TrialSpatialSpan,2371.305327,2.206705,1,2
1651,185,rahul_pilot,20,m,TrialSpatialSpan,2386.000329,1.9229919999999998,2,2
1652,186,rahul_pilot,20,m,TrialSpatialSpan,2399.999938,2.593586,1,2
1653,187,rahul_pilot,20,m,TrialSpatialSpan,2415.6661059999997,2.142224,2,2
1654,188,rahul_pilot,20,m,TrialSpatialSpan,2430.2296699999997,2.650132,1,1
1655,189,rahul_pilot,20,m,TrialSpatialSpan,2445.929576,2.2488639999999998,0,0
1656,190,rahul_pilot,20,m,TrialSpatialSpan,2460.8805239999997,2.053409,0,0
1657,191,rahul_pilot,20,m,TrialSpatialSpan,2475.220902,1.881329,0,0
1658,192,rahul_pilot,20,m,TrialSpatialSpan,2489.573149,2.60301,1,2
1659,193,rahul_pilot,20,m,TrialSpatialSpan,2505.400522,2.480994,1,1
1660,194,rahul_pilot,20,m,TrialSpatialSpan,2520.42983,2.901105,1,0
1661,195,rahul_pilot,20,m,TrialSpatialSpan,2536.094539,2.8138099999999997,2,2
1662,196,rahul_pilot,20,m,TrialSpatialSpan,2551.676375,2.005299,0,2
1663,197,rahul_pilot,20,m,TrialSpatialSpan,2911.428468,2.0425310000000003,0,0
1756,198,rahul_pilot,20,m,TrialSpatialSpan,2926.306499,2.501825,1,1
1757,199,rahul_pilot,20,m,TrialSpatialSpan,2941.8204,2.586145,0,1
1758,200,rahul_pilot,20,m,TrialSpatialSpan,2957.51684,1.891248,1,1
1759,201,rahul_pilot,20,m,TrialSpatialSpan,2971.477762,2.307395,1,1
1760,202,rahul_pilot,20,m,TrialSpatialSpan,2986.20947,1.86496,0,0
1761,203,rahul_pilot,20,m,TrialSpatialSpan,2999.799405,1.734017,1,1
1762,204,rahul_pilot,20,m,TrialSpatialSpan,3013.689389,2.54845,0,0
1763,205,rahul_pilot,20,m,TrialSpatialSpan,3029.347148,2.184882,0,0
1764,206,rahul_pilot,20,m,TrialSpatialSpan,3043.581361,2.630816,1,1
1765,207,rahul_pilot,20,m,TrialSpatialSpan,3059.24458,2.661043,1,0
1766,208,rahul_pilot,20,m,TrialSpatialSpan,3075.063486,1.748402,0,0
1767,209,rahul_pilot,20,m,TrialSpatialSpan,3088.679226,1.351106,1,1
1768,210,rahul_pilot,20,m,TrialSpatialSpan,3101.937775,2.5271209999999997,0,2
1769,211,rahul_pilot,20,m,TrialSpatialSpan,3117.73688,2.184354,2,2
1770,212,rahul_pilot,20,m,TrialSpatialSpan,3132.184873,1.8223080000000003,0,0
1771,213,rahul_pilot,20,m,TrialSpatialSpan,3146.6011350000003,0.981088,1,0
1772,214,rahul_pilot,20,m,TrialSpatialSpan,3158.48034,2.60797,0,0
1773,215,rahul_pilot,20,m,TrialSpatialSpan,3174.162906,2.58909,2,2
1774,216,rahul_pilot,20,m,TrialSpatialSpan,3189.752184,1.726054,1,1
1775,217,rahul_pilot,20,m,TrialSpatialSpan,3203.401123,,-1,2
1776,218,rahul_pilot,20,m,TrialSpatialSpan,3463.6421609999998,1.70773,2,2
1785,219,rahul_pilot,20,m,TrialSpatialSpan,3477.5614219999998,1.773697,1,1
1786,220,rahul_pilot,20,m,TrialSpatialSpan,3490.957372,2.5752669999999998,2,2
1787,221,rahul_pilot,20,m,TrialSpatialSpan,3506.733161,2.326241,0,0
1788,222,rahul_pilot,20,m,TrialSpatialSpan,3522.00551,2.570276,0,0
1789,223,rahul_pilot,20,m,TrialSpatialSpan,3537.389471,2.032114,0,1
1790,224,rahul_pilot,20,m,TrialSpatialSpan,3551.9713810000003,2.814803,0,0
1225,1,rahul_testing,20,m,TrialSpatialSpan,4.733841419,,-1,1
1370,2,rahul_testing,20,m,TrialSpatialSpan,14.37310743,,-1,2
1371,3,rahul_testing,20,m,TrialSpatialSpan,24.85859704,,-1,0
1372,4,rahul_testing,20,m,TrialSpatialSpan,35.35993338,1.2851355,1,1
8,1,rahul_testing1,20,m,TrialDigitSpan,4.050344944,2.62979889,0,2
152,2,rahul_testing1,20,m,TrialDigitSpan,19.67286706,1.79949116,2,2
